order_item_sk,order_date_sk,customer_sk,channel_sk,store_sk,bill_addr_sk,product_sk,quantity,unit_price,discount_amount,line_total
454,493,1350,1,,1764,1,2,12000.0,480.0,23520.0
455,493,1350,1,,1764,1,3,12000.0,1800.0,34200.0
456,41,170,1,,1984,2,3,16500.0,990.0,48510.0
457,41,170,1,,1984,1,1,12000.0,600.0,11400.0
458,201,217,1,,2687,1,1,12000.0,0.0,12000.0
459,201,217,1,,2687,1,2,13200.0,0.0,26400.0
460,256,254,1,,2749,2,1,15000.0,1500.0,13500.0
461,82,1400,1,,722,2,2,13500.0,540.0,26460.0
462,82,1400,1,,722,1,1,12000.0,240.0,11760.0
463,494,1213,1,,1905,2,3,15000.0,900.0,44100.0
464,218,1410,1,,167,1,1,12000.0,1200.0,10800.0
465,356,128,2,2,2350,1,2,12600.0,0.0,25200.0
466,280,499,1,,1440,2,1,15000.0,750.0,14250.0
467,224,494,1,,2641,1,1,12600.0,1260.0,11340.0
468,224,494,1,,2641,1,1,12000.0,1200.0,10800.0
469,205,755,1,,561,2,2,16500.0,0.0,33000.0
470,122,518,1,,359,1,3,12600.0,3780.0,34020.0
471,437,1171,2,4,261,1,3,12000.0,1800.0,34200.0
472,231,1261,1,,2085,2,3,15000.0,900.0,44100.0
473,320,468,2,4,2981,1,1,10800.0,540.0,10260.0
474,242,503,1,,803,1,3,12000.0,0.0,36000.0
475,78,1073,2,3,863,1,3,12000.0,720.0,35280.0
476,124,997,2,1,1525,2,2,15000.0,3000.0,27000.0
477,413,435,1,,1597,2,2,15750.0,3150.0,28350.0
478,494,1401,2,4,74,1,3,12000.0,1800.0,34200.0
479,495,202,1,,2684,1,1,13200.0,0.0,13200.0
480,344,920,1,,,2,3,15000.0,4500.0,40500.0
481,522,1101,1,,,2,3,15000.0,900.0,44100.0
482,60,305,1,,1282,1,1,12000.0,240.0,11760.0
483,555,268,1,,2452,2,2,15000.0,1500.0,28500.0
484,191,636,2,3,3010,2,2,15000.0,600.0,29400.0
485,267,736,2,4,3148,1,2,12000.0,1200.0,22800.0
486,267,736,2,4,3148,1,3,10800.0,3240.0,29160.0
487,385,938,1,,1982,1,3,13200.0,3960.0,35640.0
488,385,938,1,,1982,1,2,12000.0,480.0,23520.0
489,227,356,1,,2344,1,3,12000.0,0.0,36000.0
490,159,544,1,,874,1,1,12000.0,600.0,11400.0
491,596,952,2,2,3061,1,2,12600.0,504.0,24696.0
492,598,1016,1,,2287,1,3,12000.0,1800.0,34200.0
493,598,1016,1,,2287,1,3,12000.0,3600.0,32400.0
494,562,1183,1,,1945,2,3,15750.0,945.0,46305.0
495,475,1154,1,,2955,2,2,13500.0,0.0,27000.0
496,307,1056,1,,1505,1,2,12000.0,2400.0,21600.0
497,346,666,2,1,1635,1,3,12000.0,3600.0,32400.0
498,596,1010,2,2,325,2,2,15750.0,1575.0,29925.0
499,15,977,1,,1694,2,2,15000.0,0.0,30000.0
500,234,172,1,,683,1,1,12600.0,630.0,11970.0
501,49,1179,1,,1331,1,1,12600.0,0.0,12600.0
502,470,1048,2,2,3000,2,3,15000.0,900.0,44100.0
503,541,480,1,,2379,2,1,15750.0,1575.0,14175.0
504,350,164,2,2,833,2,3,15000.0,2250.0,42750.0
505,215,902,2,1,1027,2,2,15000.0,0.0,30000.0
506,614,1096,1,,254,2,3,13500.0,810.0,39690.0
507,532,1208,1,,1379,1,1,10800.0,0.0,10800.0
508,165,538,2,2,,2,2,16500.0,660.0,32340.0
509,165,538,2,2,,2,2,13500.0,2700.0,24300.0
510,504,695,1,,1944,2,2,15750.0,0.0,31500.0
511,504,695,1,,1944,1,3,12600.0,3780.0,34020.0
512,173,766,1,,1019,2,2,15000.0,0.0,30000.0
513,325,295,2,2,236,2,2,16500.0,3300.0,29700.0
514,325,295,2,2,236,2,1,13500.0,675.0,12825.0
515,525,864,1,,1406,1,3,12000.0,720.0,35280.0
516,132,314,2,2,796,2,2,15750.0,3150.0,28350.0
517,132,314,2,2,796,2,1,15000.0,300.0,14700.0
518,132,314,2,2,796,1,3,10800.0,0.0,32400.0
519,297,299,2,1,,2,1,15000.0,750.0,14250.0
520,452,786,1,,2754,1,3,12000.0,0.0,36000.0
521,155,356,1,,2023,2,2,15000.0,1500.0,28500.0
522,155,356,1,,2023,2,1,15000.0,0.0,15000.0
523,124,792,1,,413,1,1,10800.0,540.0,10260.0
524,76,88,1,,770,2,1,15750.0,0.0,15750.0
525,38,1426,1,,,2,1,15000.0,1500.0,13500.0
526,228,1,2,2,1229,2,2,15000.0,600.0,29400.0
527,80,803,2,3,1971,1,1,12000.0,240.0,11760.0
528,578,589,1,,1438,2,3,13500.0,2025.0,38475.0
529,153,1238,2,3,2722,1,3,12600.0,756.0,37044.0
530,227,293,1,,1973,1,3,13200.0,3960.0,35640.0
531,227,293,1,,1973,1,1,12600.0,1260.0,11340.0
532,552,882,1,,2425,1,1,12000.0,0.0,12000.0
533,89,913,1,,400,2,2,15000.0,0.0,30000.0
534,89,913,1,,400,1,3,12000.0,720.0,35280.0
535,277,960,2,2,1347,2,1,15000.0,0.0,15000.0
536,277,960,2,2,1347,1,3,12000.0,3600.0,32400.0
537,438,1084,2,1,2362,1,1,12600.0,0.0,12600.0
538,541,1411,2,2,3100,2,3,13500.0,0.0,40500.0
539,354,889,1,,2167,1,3,13200.0,3960.0,35640.0
540,349,814,1,,2030,2,3,15000.0,0.0,45000.0
541,437,293,1,,582,1,2,13200.0,1320.0,25080.0
542,437,293,1,,582,1,1,12000.0,240.0,11760.0
543,232,1121,1,,1877,2,2,15000.0,600.0,29400.0
544,232,1121,1,,1877,1,3,13200.0,3960.0,35640.0
545,238,696,2,1,1508,2,3,15000.0,2250.0,42750.0
546,543,331,1,,1707,1,1,12000.0,600.0,11400.0
547,543,331,1,,1707,2,1,15000.0,750.0,14250.0
548,317,106,1,,1657,2,2,15750.0,630.0,30870.0
549,612,918,2,2,2640,1,3,12000.0,3600.0,32400.0
550,567,305,1,,,1,3,12000.0,720.0,35280.0
551,313,381,1,,649,2,3,13500.0,2025.0,38475.0
552,324,176,2,3,,1,2,12000.0,480.0,23520.0
553,148,1269,2,2,2017,1,2,12000.0,0.0,24000.0
554,498,128,1,,,1,2,12600.0,0.0,25200.0
555,498,128,1,,,2,1,15000.0,750.0,14250.0
556,486,424,2,2,2976,2,1,15000.0,300.0,14700.0
557,521,7,2,4,788,2,2,16500.0,660.0,32340.0
558,90,105,2,3,2636,1,2,13200.0,0.0,26400.0
559,179,1415,1,,2354,2,2,15000.0,3000.0,27000.0
560,179,1415,1,,2354,1,1,12000.0,600.0,11400.0
561,82,283,1,,2507,2,2,15000.0,1500.0,28500.0
562,82,283,1,,2507,1,3,12600.0,1890.0,35910.0
563,344,1430,2,2,176,1,1,12000.0,600.0,11400.0
564,244,673,1,,140,1,3,12000.0,3600.0,32400.0
565,419,1419,1,,1921,2,2,15000.0,3000.0,27000.0
566,419,1419,1,,1921,2,2,15000.0,1500.0,28500.0
567,526,39,2,1,1882,1,2,12000.0,480.0,23520.0
568,191,189,1,,2762,1,1,12000.0,240.0,11760.0
569,635,526,2,2,,1,1,10800.0,216.0,10584.0
570,192,790,1,,246,1,3,12000.0,0.0,36000.0
571,188,464,1,,2446,2,1,13500.0,1350.0,12150.0
572,188,464,1,,2446,1,2,12000.0,480.0,23520.0
573,50,262,1,,764,2,2,15000.0,600.0,29400.0
574,468,1051,2,1,266,1,3,10800.0,3240.0,29160.0
575,468,1051,2,1,266,2,2,16500.0,3300.0,29700.0
576,394,582,1,,1138,1,3,12600.0,0.0,37800.0
577,615,3,1,,2662,1,3,12600.0,3780.0,34020.0
578,20,678,1,,1624,1,3,13200.0,1980.0,37620.0
579,375,369,1,,1779,1,1,10800.0,0.0,10800.0
580,103,71,1,,2242,1,2,12000.0,0.0,24000.0
581,140,1251,1,,2395,2,3,15000.0,2250.0,42750.0
582,140,1251,1,,2395,2,1,16500.0,330.0,16170.0
583,230,143,2,4,784,1,3,12000.0,0.0,36000.0
584,306,126,1,,,2,3,15000.0,2250.0,42750.0
585,489,945,2,4,1053,2,3,16500.0,990.0,48510.0
586,4,592,1,,332,1,2,12000.0,1200.0,22800.0
587,302,462,2,2,1334,1,1,12600.0,1260.0,11340.0
588,302,462,2,2,1334,2,3,16500.0,0.0,49500.0
589,78,274,1,,1286,1,3,12600.0,756.0,37044.0
590,145,703,2,3,955,2,3,15000.0,900.0,44100.0
591,478,723,2,1,526,2,3,15750.0,4725.0,42525.0
592,478,723,2,1,526,2,1,15000.0,300.0,14700.0
593,478,723,2,1,526,2,3,15000.0,2250.0,42750.0
594,382,310,1,,632,1,3,13200.0,3960.0,35640.0
595,205,410,2,2,698,1,2,12000.0,0.0,24000.0
596,226,495,1,,2611,1,3,12000.0,720.0,35280.0
597,313,457,1,,3154,1,3,12000.0,720.0,35280.0
598,377,852,2,1,2187,1,1,12000.0,600.0,11400.0
599,93,793,1,,1947,2,2,13500.0,540.0,26460.0
600,93,793,1,,1947,2,2,15000.0,0.0,30000.0
601,250,789,1,,,2,1,15750.0,0.0,15750.0
602,101,1075,2,4,2354,2,2,15000.0,1500.0,28500.0
603,425,814,1,,2625,2,3,15750.0,2362.5,44887.5
604,105,1270,1,,830,1,1,12000.0,240.0,11760.0
605,509,442,1,,84,1,3,12000.0,3600.0,32400.0
606,205,1109,1,,2916,2,2,15000.0,3000.0,27000.0
607,205,1109,1,,2916,1,3,12000.0,720.0,35280.0
608,205,1109,1,,2916,1,2,10800.0,0.0,21600.0
609,270,1107,2,4,1550,1,1,13200.0,0.0,13200.0
610,270,1107,2,4,1550,2,3,13500.0,810.0,39690.0
611,270,1107,2,4,1550,2,1,15000.0,300.0,14700.0
612,636,1229,1,,251,2,1,13500.0,675.0,12825.0
613,301,498,1,,,1,2,12000.0,0.0,24000.0
614,301,498,1,,,2,1,15750.0,0.0,15750.0
615,350,738,1,,1255,1,2,13200.0,2640.0,23760.0
616,92,1412,1,,2191,2,1,15750.0,315.0,15435.0
617,84,1462,1,,1267,1,1,12000.0,1200.0,10800.0
618,84,1462,1,,1267,1,1,12600.0,1260.0,11340.0
619,147,167,1,,1158,2,3,15000.0,0.0,45000.0
620,607,1066,1,,545,1,1,12000.0,1200.0,10800.0
621,101,1075,2,1,75,1,3,12600.0,756.0,37044.0
622,218,1393,1,,1078,2,2,16500.0,1650.0,31350.0
623,218,1393,1,,1078,1,2,12000.0,0.0,24000.0
624,218,1393,1,,1078,2,3,15000.0,900.0,44100.0
625,561,181,1,,187,2,1,15000.0,750.0,14250.0
626,561,181,1,,187,2,3,15000.0,4500.0,40500.0
627,368,746,2,2,66,1,3,12000.0,3600.0,32400.0
628,303,1188,1,,1497,1,3,13200.0,1980.0,37620.0
629,528,803,1,,3128,2,3,13500.0,810.0,39690.0
630,39,316,2,2,1278,2,1,15000.0,300.0,14700.0
631,12,56,2,1,317,1,3,12000.0,1800.0,34200.0
632,573,1427,1,,2585,1,1,12600.0,252.0,12348.0
633,424,1172,1,,2875,1,3,12000.0,3600.0,32400.0
634,216,613,2,1,1694,2,1,15000.0,750.0,14250.0
635,500,941,2,2,1578,1,2,12000.0,1200.0,22800.0
636,453,748,1,,264,2,1,15000.0,0.0,15000.0
637,453,748,1,,264,2,3,15000.0,900.0,44100.0
638,503,780,1,,2102,1,1,12000.0,600.0,11400.0
639,39,642,2,3,295,1,1,12000.0,1200.0,10800.0
640,556,320,2,2,1194,2,3,15000.0,900.0,44100.0
641,525,843,2,3,837,1,3,12000.0,0.0,36000.0
642,29,956,2,2,,1,1,12000.0,0.0,12000.0
643,29,956,2,2,,2,1,13500.0,1350.0,12150.0
644,342,348,2,1,2903,2,2,16500.0,1650.0,31350.0
645,8,445,1,,673,1,1,12000.0,0.0,12000.0
646,584,758,1,,2493,1,2,13200.0,0.0,26400.0
647,179,481,1,,509,2,3,15000.0,2250.0,42750.0
648,206,1303,2,3,264,2,1,15000.0,1500.0,13500.0
649,206,1303,2,3,264,2,2,15000.0,600.0,29400.0
650,366,1020,2,4,2828,1,2,12000.0,0.0,24000.0
651,141,1376,1,,2641,2,3,15000.0,0.0,45000.0
652,602,1083,2,1,1345,1,3,12000.0,3600.0,32400.0
653,602,1083,2,1,1345,1,2,12000.0,480.0,23520.0
654,274,760,2,1,387,1,1,12000.0,1200.0,10800.0
655,274,760,2,1,387,2,1,15000.0,300.0,14700.0
656,321,1011,2,2,1742,1,1,12000.0,1200.0,10800.0
657,636,913,2,3,1837,2,1,15000.0,0.0,15000.0
658,636,913,2,3,1837,2,1,15750.0,315.0,15435.0
659,543,1012,1,,3151,1,1,12000.0,240.0,11760.0
660,207,1228,1,,3141,2,3,15750.0,945.0,46305.0
661,486,1180,2,3,1379,2,2,16500.0,3300.0,29700.0
662,486,1180,2,3,1379,1,3,13200.0,0.0,39600.0
663,319,173,1,,1421,2,1,15000.0,300.0,14700.0
664,247,143,2,1,355,1,2,12000.0,0.0,24000.0
665,247,143,2,1,355,2,3,15000.0,0.0,45000.0
666,247,1036,1,,978,2,1,15000.0,300.0,14700.0
667,553,829,1,,,2,1,15750.0,1575.0,14175.0
668,467,214,1,,688,2,3,15000.0,0.0,45000.0
669,467,214,1,,688,1,1,12000.0,600.0,11400.0
670,140,1242,2,1,2468,2,2,15000.0,0.0,30000.0
671,277,1379,1,,910,1,2,12000.0,2400.0,21600.0
672,598,1415,1,,696,1,3,12000.0,720.0,35280.0
673,405,511,1,,,1,2,12000.0,1200.0,22800.0
674,470,920,2,2,1987,1,3,12000.0,1800.0,34200.0
675,341,69,1,,42,1,3,12600.0,1890.0,35910.0
676,557,492,2,4,1304,2,1,15750.0,0.0,15750.0
677,155,523,1,,1405,1,2,10800.0,2160.0,19440.0
678,581,1382,1,,2882,2,3,15000.0,900.0,44100.0
679,246,310,1,,993,2,1,15000.0,0.0,15000.0
680,246,310,1,,993,1,2,12000.0,2400.0,21600.0
681,246,310,1,,993,1,2,12000.0,0.0,24000.0
682,7,457,1,,2567,2,3,16500.0,0.0,49500.0
683,625,396,1,,2141,1,1,12000.0,240.0,11760.0
684,348,538,2,3,,2,2,13500.0,540.0,26460.0
685,287,6,2,1,2658,2,2,15000.0,3000.0,27000.0
686,287,6,2,1,2658,1,2,10800.0,0.0,21600.0
687,287,6,2,1,2658,2,2,15000.0,1500.0,28500.0
688,1,733,1,,1648,2,1,16500.0,1650.0,14850.0
689,443,56,2,1,2423,1,3,10800.0,0.0,32400.0
690,443,56,2,1,2423,1,3,12000.0,720.0,35280.0
691,443,56,2,1,2423,1,2,12000.0,2400.0,21600.0
692,172,367,1,,993,1,2,12000.0,0.0,24000.0
693,539,812,2,1,2117,1,1,12000.0,1200.0,10800.0
694,112,669,1,,2944,1,3,12600.0,0.0,37800.0
695,112,669,1,,2944,1,1,12000.0,240.0,11760.0
696,29,566,1,,2110,1,3,10800.0,1620.0,30780.0
697,29,566,1,,2110,2,3,16500.0,0.0,49500.0
698,240,1055,1,,2923,1,2,12000.0,1200.0,22800.0
699,240,1055,1,,2923,2,2,15750.0,1575.0,29925.0
700,239,577,1,,643,1,2,12000.0,0.0,24000.0
701,239,577,1,,643,1,1,12000.0,0.0,12000.0
702,264,689,2,3,2667,1,2,12000.0,480.0,23520.0
703,134,787,2,4,1856,2,3,15000.0,0.0,45000.0
704,13,32,1,,2150,1,2,12000.0,2400.0,21600.0
705,50,434,1,,1429,2,3,15000.0,900.0,44100.0
706,505,1470,2,2,,2,2,15000.0,0.0,30000.0
707,53,226,2,3,630,2,1,15000.0,0.0,15000.0
708,293,1190,1,,515,1,3,12000.0,0.0,36000.0
709,293,1190,1,,515,1,1,12000.0,240.0,11760.0
710,132,1004,1,,2377,1,2,12000.0,480.0,23520.0
711,344,1315,2,4,2705,2,2,16500.0,0.0,33000.0
712,285,701,1,,,2,1,15000.0,1500.0,13500.0
713,484,843,1,,3012,1,3,12000.0,1800.0,34200.0
714,418,1167,1,,1327,1,2,10800.0,1080.0,20520.0
715,465,681,1,,2280,1,2,12000.0,480.0,23520.0
716,465,681,1,,2280,1,2,12600.0,504.0,24696.0
717,427,513,2,4,1158,1,3,12000.0,0.0,36000.0
718,243,970,2,1,2541,1,3,12600.0,3780.0,34020.0
719,351,383,1,,70,2,2,13500.0,2700.0,24300.0
720,425,527,1,,2111,1,2,10800.0,432.0,21168.0
721,425,527,1,,2111,1,2,12000.0,2400.0,21600.0
722,458,757,1,,2526,1,1,12000.0,1200.0,10800.0
723,366,12,2,3,2594,1,1,12000.0,0.0,12000.0
724,123,1022,1,,273,1,3,12600.0,756.0,37044.0
725,209,619,1,,91,2,1,15000.0,750.0,14250.0
726,83,461,2,3,1001,2,1,16500.0,1650.0,14850.0
727,453,1454,2,1,2781,1,2,12600.0,504.0,24696.0
728,321,1199,1,,389,1,2,13200.0,2640.0,23760.0
729,519,1398,1,,,1,2,12000.0,0.0,24000.0
730,627,401,1,,139,2,2,15750.0,1575.0,29925.0
731,439,1360,1,,,1,2,12000.0,1200.0,22800.0
732,471,768,1,,530,1,3,12600.0,3780.0,34020.0
733,638,295,1,,744,1,2,12000.0,0.0,24000.0
734,638,295,1,,744,1,1,12000.0,1200.0,10800.0
735,480,1270,2,2,,1,2,12000.0,2400.0,21600.0
736,176,999,2,3,1498,1,3,12000.0,0.0,36000.0
737,511,264,1,,3152,2,3,15000.0,900.0,44100.0
738,579,1372,1,,606,2,1,15000.0,1500.0,13500.0
739,388,103,2,1,3058,1,3,10800.0,3240.0,29160.0
740,99,493,2,3,1527,2,2,15000.0,600.0,29400.0
741,267,136,2,4,2658,2,3,15000.0,0.0,45000.0
742,377,1399,2,1,2782,2,1,15000.0,750.0,14250.0
743,377,1399,2,1,2782,2,3,15000.0,900.0,44100.0
744,494,1364,1,,2353,2,3,15750.0,0.0,47250.0
745,440,1437,1,,2114,1,3,12000.0,1800.0,34200.0
746,521,108,1,,957,1,3,12000.0,1800.0,34200.0
747,80,1480,2,2,1548,2,1,13500.0,1350.0,12150.0
748,134,1220,2,4,2752,1,2,12600.0,0.0,25200.0
749,134,1220,2,4,2752,1,1,12000.0,0.0,12000.0
750,162,439,1,,1764,2,3,15000.0,4500.0,40500.0
751,162,439,1,,1764,2,2,15000.0,0.0,30000.0
752,465,68,1,,850,1,2,12000.0,1200.0,22800.0
753,218,691,2,4,3002,2,2,15000.0,3000.0,27000.0
754,172,1039,2,4,1729,1,2,10800.0,2160.0,19440.0
755,172,1039,2,4,1729,1,1,12600.0,1260.0,11340.0
756,497,1259,2,1,100,1,1,12000.0,600.0,11400.0
757,245,1373,2,1,2421,2,2,15000.0,1500.0,28500.0
758,112,274,2,3,3147,2,1,13500.0,0.0,13500.0
759,245,1372,2,1,2706,2,3,15750.0,0.0,47250.0
760,13,1385,1,,32,1,3,12000.0,720.0,35280.0
761,88,433,1,,1009,1,3,12000.0,3600.0,32400.0
762,485,531,2,1,16,2,3,13500.0,810.0,39690.0
763,152,1152,1,,65,1,2,12000.0,2400.0,21600.0
764,381,1031,2,2,302,1,3,12000.0,0.0,36000.0
765,323,524,2,1,165,2,1,15750.0,787.5,14962.5
766,487,196,1,,1257,1,1,13200.0,0.0,13200.0
767,128,90,1,,,1,2,12600.0,504.0,24696.0
768,128,90,1,,,1,3,12000.0,3600.0,32400.0
769,91,1426,1,,1639,2,1,15000.0,1500.0,13500.0
770,281,844,1,,1892,1,2,12000.0,2400.0,21600.0
771,340,1440,1,,,1,3,12000.0,720.0,35280.0
772,169,978,1,,1620,1,1,12000.0,240.0,11760.0
773,169,978,1,,1620,2,1,15000.0,1500.0,13500.0
774,141,1150,2,3,177,2,1,15000.0,0.0,15000.0
775,141,1150,2,3,177,1,1,12000.0,1200.0,10800.0
776,603,402,1,,,1,1,12000.0,0.0,12000.0
777,603,402,1,,,2,2,15000.0,600.0,29400.0
778,366,334,2,2,,2,1,16500.0,330.0,16170.0
779,416,99,1,,1280,2,2,15000.0,0.0,30000.0
780,416,99,1,,1280,1,1,12000.0,240.0,11760.0
781,416,99,1,,1280,1,2,12000.0,0.0,24000.0
782,579,1420,2,1,1984,1,1,12600.0,630.0,11970.0
783,579,1420,2,1,1984,2,1,13500.0,0.0,13500.0
784,181,903,1,,18,2,3,15000.0,2250.0,42750.0
785,181,903,1,,18,2,1,15750.0,787.5,14962.5
786,299,258,1,,,1,2,12000.0,0.0,24000.0
787,54,223,2,2,2682,1,2,12000.0,2400.0,21600.0
788,218,376,2,3,2620,1,3,12000.0,720.0,35280.0
789,437,919,1,,499,2,3,15000.0,2250.0,42750.0
790,314,900,1,,87,1,1,10800.0,540.0,10260.0
791,314,900,1,,87,2,1,15750.0,315.0,15435.0
792,225,639,2,1,1839,2,3,16500.0,2475.0,47025.0
793,56,188,1,,2098,2,3,15000.0,900.0,44100.0
794,56,188,1,,2098,1,2,12000.0,480.0,23520.0
795,297,147,2,4,24,1,2,12600.0,504.0,24696.0
796,60,1119,1,,1336,2,3,15000.0,0.0,45000.0
797,377,41,1,,1608,2,3,15000.0,4500.0,40500.0
798,249,589,1,,1107,2,1,15000.0,750.0,14250.0
799,340,358,1,,2520,2,3,15750.0,4725.0,42525.0
800,494,358,1,,141,1,1,12600.0,252.0,12348.0
801,494,358,1,,141,1,2,12000.0,2400.0,21600.0
802,302,855,1,,2610,2,3,16500.0,990.0,48510.0
803,165,142,2,2,2961,1,1,10800.0,216.0,10584.0
804,50,79,2,3,1544,2,1,13500.0,1350.0,12150.0
805,154,338,1,,1300,1,3,10800.0,3240.0,29160.0
806,321,1019,2,1,293,2,3,15000.0,4500.0,40500.0
807,321,1019,2,1,293,2,1,15000.0,1500.0,13500.0
808,146,590,2,2,283,1,3,13200.0,1980.0,37620.0
809,482,1120,1,,,1,1,12600.0,630.0,11970.0
810,482,1120,1,,,1,2,12600.0,0.0,25200.0
811,482,1120,1,,,1,3,12000.0,1800.0,34200.0
812,229,1154,1,,222,1,2,12000.0,480.0,23520.0
813,501,1228,1,,,1,3,12000.0,3600.0,32400.0
814,595,172,1,,2427,1,2,13200.0,1320.0,25080.0
815,398,593,2,3,1519,1,1,10800.0,216.0,10584.0
816,398,593,2,3,1519,2,2,15750.0,630.0,30870.0
817,398,593,2,3,1519,2,2,16500.0,0.0,33000.0
818,31,681,2,2,2320,2,2,15000.0,0.0,30000.0
819,479,840,1,,1283,1,2,12000.0,0.0,24000.0
820,479,840,1,,1283,2,2,13500.0,2700.0,24300.0
821,172,1145,1,,1493,1,3,10800.0,648.0,31752.0
822,381,412,1,,2752,2,2,15000.0,0.0,30000.0
823,574,400,1,,1965,1,2,12000.0,480.0,23520.0
824,51,698,1,,586,1,3,12000.0,720.0,35280.0
825,298,751,1,,2846,1,2,12600.0,0.0,25200.0
826,298,751,1,,2846,2,3,15000.0,900.0,44100.0
827,534,1495,1,,606,1,3,10800.0,648.0,31752.0
828,534,1495,1,,606,1,2,12000.0,0.0,24000.0
829,292,1207,1,,,2,3,15750.0,0.0,47250.0
830,292,1207,1,,,1,3,13200.0,1980.0,37620.0
831,168,691,2,2,1900,2,2,15000.0,1500.0,28500.0
832,310,144,2,4,1762,1,2,12000.0,0.0,24000.0
833,310,144,2,4,1762,2,1,15000.0,1500.0,13500.0
834,191,136,2,3,1089,1,3,12600.0,0.0,37800.0
835,191,136,2,3,1089,1,1,12600.0,1260.0,11340.0
836,191,136,2,3,1089,1,3,12000.0,1800.0,34200.0
837,59,984,2,2,2217,2,3,15750.0,4725.0,42525.0
838,184,165,2,4,267,1,3,13200.0,792.0,38808.0
839,395,893,1,,811,1,2,12000.0,480.0,23520.0
840,395,893,1,,811,1,3,12600.0,756.0,37044.0
841,472,1117,1,,1067,2,2,15000.0,3000.0,27000.0
842,255,992,2,3,1521,2,1,13500.0,675.0,12825.0
843,255,992,2,3,1521,1,2,12000.0,0.0,24000.0
844,288,1325,2,3,2107,1,3,12000.0,720.0,35280.0
845,212,232,2,4,972,1,3,12600.0,756.0,37044.0
846,269,1051,1,,2106,2,3,13500.0,810.0,39690.0
847,421,809,2,1,2069,1,3,12000.0,1800.0,34200.0
848,421,809,2,1,2069,1,1,12000.0,240.0,11760.0
849,421,809,2,1,2069,1,2,12600.0,504.0,24696.0
850,281,442,1,,2912,1,2,10800.0,0.0,21600.0
851,387,385,2,4,2432,1,3,10800.0,648.0,31752.0
852,27,24,2,3,1142,2,2,15750.0,3150.0,28350.0
853,51,548,2,3,1264,2,3,15000.0,900.0,44100.0
854,110,1429,1,,2455,2,2,16500.0,1650.0,31350.0
855,418,1417,2,2,2164,1,1,12600.0,252.0,12348.0
856,271,750,1,,,1,3,12600.0,1890.0,35910.0
857,271,750,1,,,2,2,15000.0,3000.0,27000.0
858,287,1451,1,,2249,1,1,12000.0,0.0,12000.0
859,287,1451,1,,2249,2,3,15750.0,4725.0,42525.0
860,41,1147,1,,272,1,2,10800.0,2160.0,19440.0
861,611,1489,1,,634,2,2,15000.0,600.0,29400.0
862,611,1489,1,,634,2,2,13500.0,0.0,27000.0
863,611,1489,1,,634,1,3,12600.0,1890.0,35910.0
864,441,1216,1,,3112,1,3,12000.0,720.0,35280.0
865,441,1216,1,,3112,2,1,15000.0,0.0,15000.0
866,205,758,1,,170,2,1,15000.0,300.0,14700.0
867,206,1297,1,,3069,2,3,15000.0,0.0,45000.0
868,554,561,1,,2878,1,3,13200.0,0.0,39600.0
869,624,1017,1,,1181,1,3,10800.0,1620.0,30780.0
870,527,404,1,,3026,1,1,12000.0,1200.0,10800.0
871,237,31,2,4,2139,1,2,12000.0,480.0,23520.0
872,464,648,1,,1900,2,1,15000.0,1500.0,13500.0
873,233,157,1,,2161,1,3,12000.0,0.0,36000.0
874,416,527,2,1,1942,2,2,15750.0,3150.0,28350.0
875,522,6,1,,323,2,1,15000.0,300.0,14700.0
876,161,108,1,,119,1,3,12000.0,1800.0,34200.0
877,242,1469,1,,884,2,2,15750.0,1575.0,29925.0
878,242,1469,1,,884,1,1,12000.0,600.0,11400.0
879,339,414,2,3,2021,1,2,12600.0,0.0,25200.0
880,100,1285,1,,2452,2,3,15000.0,2250.0,42750.0
881,100,1285,1,,2452,2,3,15750.0,2362.5,44887.5
882,152,1394,1,,1185,2,2,16500.0,1650.0,31350.0
883,318,473,2,2,2952,2,1,13500.0,1350.0,12150.0
884,162,366,2,1,2240,1,1,12000.0,240.0,11760.0
885,475,1394,1,,195,2,3,15000.0,0.0,45000.0
886,466,1484,2,1,331,2,2,16500.0,660.0,32340.0
887,513,171,1,,2489,1,2,12000.0,480.0,23520.0
888,545,1262,2,3,2760,2,2,15000.0,3000.0,27000.0
889,257,1123,1,,1263,1,3,12000.0,3600.0,32400.0
890,259,343,1,,468,2,3,15000.0,900.0,44100.0
891,259,343,1,,468,1,1,12600.0,0.0,12600.0
892,171,1433,1,,1046,1,3,12000.0,3600.0,32400.0
893,124,1100,1,,516,1,2,12000.0,0.0,24000.0
894,108,73,1,,1291,1,1,13200.0,660.0,12540.0
895,538,1165,2,3,2484,2,3,15000.0,900.0,44100.0
896,564,383,2,3,3033,2,3,15000.0,4500.0,40500.0
897,538,1313,1,,1304,1,2,12000.0,0.0,24000.0
898,301,997,2,2,597,2,3,16500.0,990.0,48510.0
899,352,3,2,1,3125,2,2,13500.0,540.0,26460.0
900,352,3,2,1,3125,1,3,12000.0,0.0,36000.0
901,143,323,1,,2061,1,2,12600.0,0.0,25200.0
902,107,961,1,,3056,2,3,15000.0,4500.0,40500.0
903,341,1130,2,2,,1,3,12600.0,1890.0,35910.0
904,313,318,1,,1452,2,3,15000.0,0.0,45000.0
905,42,579,2,3,288,1,1,12600.0,630.0,11970.0
906,42,579,2,3,288,2,3,16500.0,2475.0,47025.0
907,90,1341,1,,1090,1,2,10800.0,2160.0,19440.0
