payment_id,order_id,paid_date_sk,customer_sk,channel_sk,store_sk,bill_addr_sk,amount,status,method,transaction_ref
7000000264,1000000264,598.0,303,2,2.0,2401.0,69750.45,PAID,CARD,TX-M6XK7OX4ROYL
7000000265,1000000265,120.0,1065,1,,1988.0,64468.56,PAID,GATEWAY,TX-10MEATDUX63R
7000000266,1000000266,494.0,606,1,,2324.0,48325.95,PAID,GATEWAY,TX-SWCAHKTWI9B8
7000000267,1000000267,61.0,553,1,,1948.0,33870.0,PAID,CARD,TX-RZNNWXSS3SVY
7000000268,1000000268,,656,1,,1668.0,13794.0,FAILED,CARD,
7000000269,1000000269,,786,1,,54.0,83617.05,FAILED,CARD,
7000000270,1000000270,47.0,663,2,1.0,1839.0,14229.6,PAID,CASH,TX-LUUJ7KEX5DEV
7000000271,1000000271,44.0,833,1,,1046.0,87448.8,REFUNDED,CARD,TX-0EOARRWWS4FZ
7000000272,1000000272,301.0,844,1,,2889.0,33144.0,PAID,GATEWAY,TX-JNBZVFV991AC
7000000273,1000000273,62.0,720,1,,1437.0,43588.8,PAID,CARD,TX-ZV4TY9YKRZ1Y
7000000274,1000000274,272.0,169,2,1.0,2353.0,77064.9,PAID,CARD,TX-3G5SMQ5UFK8U
7000000275,1000000275,176.0,969,1,,95.0,27336.0,PAID,GATEWAY,TX-217PFTPYBOR9
7000000276,1000000276,514.0,268,2,4.0,2908.0,29040.0,PAID,CARD,TX-3TFMS12WBAKE
7000000277,1000000277,288.0,122,2,1.0,3023.0,50820.0,PAID,CARD,TX-DWW8DXAJXMB5
7000000278,1000000278,431.0,617,1,,164.0,27636.0,PAID,GATEWAY,TX-WLX04XSBY2OU
7000000279,1000000279,,608,1,,1523.0,54261.0,FAILED,GATEWAY,
7000000280,1000000280,204.0,732,2,1.0,1458.0,33033.0,PAID,CARD,TX-DPUSQC38SEOO
7000000281,1000000281,437.0,211,1,,600.0,54101.28,PAID,CARD,TX-NIFMPEOSO1F1
7000000282,1000000282,364.0,475,1,,432.0,24422.4,PAID,GATEWAY,TX-41Q6L4JDGJ8Y
7000000283,1000000283,570.0,949,1,,1549.0,16718.25,PAID,CARD,TX-70LGRPZRXEP4
7000000284,1000000284,70.0,426,2,2.0,2971.0,70785.0,PAID,CARD,TX-5MN6SC6XSGAF
7000000285,1000000285,,386,1,,1037.0,19350.0,FAILED,CARD,
7000000286,1000000286,195.0,500,1,,1798.0,37074.0,PAID,CARD,TX-4U41TQZ1VFUJ
7000000287,1000000287,535.0,677,2,1.0,1764.0,51727.5,PAID,CASH,TX-6ZHDQAIBHYHH
7000000288,1000000288,399.0,33,2,1.0,2085.0,14229.6,PAID,CASH,TX-5HTY6XNGDJ56
7000000289,1000000289,,194,1,,1296.0,90389.1,FAILED,CARD,
7000000290,1000000290,310.0,78,1,,3031.0,105354.3,PAID,GATEWAY,TX-71M8ECKC546R
7000000291,1000000291,294.0,102,1,,825.0,56900.25,PAID,GATEWAY,TX-9BYQ71UHA6F6
7000000292,1000000292,486.0,1072,2,4.0,2657.0,32270.7,PAID,CARD,TX-GUYG1JEV4IY4
7000000293,1000000293,600.0,754,1,,3164.0,27036.0,PAID,CARD,TX-0JPO94I4MWNA
7000000294,1000000294,,195,1,,46.0,44460.0,FAILED,CARD,
7000000295,1000000295,453.0,862,2,4.0,433.0,24829.2,REFUNDED,TRANSFER,TX-G4P93NYH90EN
7000000296,1000000296,182.0,240,2,2.0,491.0,18150.0,PAID,CASH,TX-E2KQ0B1VWNTV
7000000297,1000000297,591.0,682,2,1.0,761.0,53361.0,REFUNDED,CASH,TX-D2IGDXBZ392N
7000000298,1000000298,311.0,849,2,1.0,536.0,41382.0,PAID,CASH,TX-KXUNDMFZ5WW4
7000000299,1000000299,129.0,807,2,3.0,,43560.0,PAID,CARD,TX-D8L8DJ0EK3LN
7000000300,1000000300,324.0,901,1,,,54633.6,PAID,GATEWAY,TX-TR3GAE9DR5DB
7000000301,1000000301,128.0,61,1,,,29040.0,PAID,GATEWAY,TX-KEOC6P3FKE5H
7000000302,1000000302,,1082,1,,1246.0,69507.0,FAILED,GATEWAY,
7000000303,1000000303,79.0,1286,2,3.0,3149.0,39204.0,PAID,CARD,TX-KJG7DP5ULP2X
7000000304,1000000304,78.0,1416,1,,1586.0,119873.77,PAID,CARD,TX-TUYL0BU1IADY
7000000305,1000000305,471.0,979,1,,2941.0,31692.0,PAID,CARD,TX-B92HA6ELOUQX
7000000306,1000000306,122.0,800,1,,959.0,83671.5,PAID,CARD,TX-GRX6A990BSH1
7000000307,1000000307,257.0,800,1,,920.0,17835.0,PAID,CARD,TX-YZ8JG2RZGHXI
7000000308,1000000308,89.0,757,1,,802.0,17835.0,PAID,GATEWAY,TX-I5X65UM4YRV8
7000000309,1000000309,,1194,2,1.0,2964.0,45738.0,FAILED,CASH,
7000000310,1000000310,370.0,673,1,,,27636.0,PAID,GATEWAY,TX-GF0G46U2SLZ2
7000000311,1000000311,376.0,1266,2,2.0,2233.0,36209.25,PAID,CARD,TX-A9VQNWCQTJVU
7000000312,1000000312,421.0,7,2,2.0,2850.0,36209.25,PAID,CASH,TX-QYUOLNLPR9A6
7000000313,1000000313,508.0,1040,2,3.0,148.0,71692.5,PAID,CARD,TX-9C70TRVTFMRM
7000000314,1000000314,291.0,873,1,,1127.0,33579.6,PAID,GATEWAY,TX-H6DU9ZZ99VMH
7000000315,1000000315,492.0,1336,1,,386.0,54351.75,PAID,CARD,TX-QYEPJRF57CPL
7000000316,1000000316,485.0,708,2,1.0,1521.0,71601.75,PAID,CARD,TX-T27JLLZ90Z23
7000000317,1000000317,231.0,380,1,,4.0,37437.0,PAID,CARD,TX-A2B0X2VVI7AI
7000000318,1000000318,281.0,634,2,4.0,2997.0,15246.0,PAID,CARD,TX-4JQTH0TPGOK6
7000000319,1000000319,113.0,578,1,,2574.0,15429.6,PAID,CARD,TX-EYD3MYNUEUVL
7000000320,1000000320,598.0,1479,1,,2062.0,36592.5,PAID,CARD,TX-LNOJKNPN8S6G
7000000321,1000000321,583.0,1399,1,,1855.0,94491.0,PAID,GATEWAY,TX-6UL6ULM1T6I8
7000000322,1000000322,326.0,522,2,4.0,2659.0,37243.8,PAID,CASH,TX-U4QP4ULPQP81
7000000323,1000000323,460.0,247,2,1.0,752.0,54711.36,PAID,CARD,TX-2P4LEW4P220X
7000000324,1000000324,379.0,96,2,4.0,193.0,69812.16,PAID,CASH,TX-90ZM8JKX2Y5L
7000000325,1000000325,291.0,798,2,2.0,,28749.6,PAID,CARD,TX-O41OIMJGZ9AU
7000000326,1000000326,170.0,21,1,,2288.0,84070.8,PAID,CARD,TX-450XPOI73T2G
7000000327,1000000327,375.0,1236,1,,1582.0,31082.16,PAID,CARD,TX-PK9VO8PM4Y2M
7000000328,1000000328,408.0,130,1,,1458.0,82239.75,PAID,GATEWAY,TX-1KKTDNUMVEXG
7000000329,1000000329,77.0,169,1,,2389.0,44324.4,PAID,CARD,TX-XJH8KGYZM509
7000000330,1000000330,351.0,973,2,2.0,2436.0,29040.0,PAID,CASH,TX-MFPVK4WYZIQO
7000000331,1000000331,362.0,1449,1,,2195.0,68581.35,PAID,CARD,TX-2NWBAN52V58N
7000000332,1000000332,627.0,210,1,,3168.0,62547.0,PAID,GATEWAY,TX-2LCHHCC5ZSNP
7000000333,1000000333,,737,1,,2218.0,16552.56,FAILED,GATEWAY,
7000000334,1000000334,494.0,1350,1,,1764.0,71341.2,PAID,GATEWAY,TX-AACSM4V7B6LD
7000000335,1000000335,44.0,170,1,,1984.0,73691.1,PAID,CARD,TX-9VP4JS6NLM4G
7000000336,1000000336,203.0,217,1,,2687.0,47964.0,PAID,GATEWAY,TX-MRUO0N85J0DK
7000000337,1000000337,257.0,254,1,,2749.0,17835.0,PAID,CARD,TX-FC0XEF6A9XCX
7000000338,1000000338,85.0,1400,1,,722.0,47146.2,REFUNDED,GATEWAY,TX-5AQRJS9NPTPR
7000000339,1000000339,,1213,1,,1905.0,54561.0,FAILED,GATEWAY,
7000000340,1000000340,220.0,1410,1,,167.0,14268.0,PAID,GATEWAY,TX-V49TDYF12CHD
7000000341,1000000341,358.0,128,2,2.0,2350.0,30492.0,PAID,CASH,TX-1PO9O2M470N9
7000000342,1000000342,283.0,499,1,,1440.0,18142.5,PAID,CARD,TX-96NJWU73365R
7000000343,1000000343,226.0,494,1,,2641.0,27989.4,PAID,CARD,TX-V4W5NU4IN2KQ
7000000344,1000000344,206.0,755,1,,561.0,41430.0,PAID,GATEWAY,TX-6LR6SAKRAFFL
7000000345,1000000345,123.0,518,1,,359.0,41164.2,PAID,CARD,TX-5WDA03DAZ3RW
7000000346,1000000346,439.0,1171,2,4.0,261.0,41382.0,PAID,TRANSFER,TX-GHB9NH3PF34H
7000000347,1000000347,233.0,1261,1,,2085.0,54261.0,PAID,CARD,TX-HPYHX68YV2NP
7000000348,1000000348,321.0,468,2,4.0,2981.0,12414.6,PAID,CASH,TX-YS1DUAFA0XRJ
7000000349,1000000349,242.0,503,1,,803.0,44760.0,PAID,CARD,TX-QRSPPOBH9GCT
7000000350,1000000350,80.0,1073,2,3.0,863.0,42688.8,PAID,CASH,TX-7YSX5TUAN5O2
7000000351,1000000351,125.0,997,2,1.0,1525.0,32670.0,PAID,CARD,TX-P1YVFKXVQVAE
7000000352,1000000352,413.0,435,1,,1597.0,35203.5,PAID,CARD,TX-72J7IJ6LNY6W
7000000353,1000000353,496.0,1401,2,4.0,74.0,41382.0,PAID,CASH,TX-Z4PE05SA9C2L
7000000354,1000000354,496.0,202,1,,2684.0,17172.0,PAID,CARD,TX-JVJ0I4RTQ0BX
7000000355,1000000355,346.0,920,1,,,50205.0,PAID,CARD,TX-XKJUPQVUBQEZ
7000000356,1000000356,524.0,1101,1,,,53361.0,PAID,GATEWAY,TX-X0GOPDIORXB6
7000000357,1000000357,61.0,305,1,,1282.0,14229.6,PAID,CARD,TX-AVPMX5L77IBR
7000000358,1000000358,556.0,268,1,,2452.0,34485.0,PAID,CARD,TX-OO36UD0CTY1C
7000000359,1000000359,191.0,636,2,3.0,3010.0,35574.0,PAID,TRANSFER,TX-49K5YJCOFNUM
7000000360,1000000360,270.0,736,2,4.0,3148.0,62871.6,PAID,CASH,TX-04FI3D7JI6I8
7000000361,1000000361,385.0,938,1,,1982.0,72783.6,PAID,GATEWAY,TX-K4RQJWOJWF50
7000000362,1000000362,229.0,356,1,,2344.0,43560.0,PAID,CARD,TX-8Q185GSCMNUU
7000000363,1000000363,161.0,544,1,,874.0,13794.0,PAID,CARD,TX-I7T264W0HY3F
7000000364,1000000364,597.0,952,2,2.0,3061.0,29882.16,PAID,CASH,TX-W7NHPGJX19EM
7000000365,1000000365,600.0,1016,1,,2287.0,81486.0,REFUNDED,CARD,TX-4HUDSNJ53TIS
7000000366,1000000366,564.0,1183,1,,1945.0,57529.05,PAID,CARD,TX-GH9Q7I2HKR65
7000000367,1000000367,476.0,1154,1,,2955.0,33570.0,PAID,GATEWAY,TX-SX52GWA654NV
7000000368,1000000368,,1056,1,,1505.0,27336.0,FAILED,CARD,
7000000369,1000000369,348.0,666,2,1.0,1635.0,39204.0,PAID,CARD,TX-XLY81XGJHK88
7000000370,1000000370,598.0,1010,2,2.0,325.0,36209.25,PAID,CASH,TX-AQLDTMXEBGXP
7000000371,1000000371,17.0,977,1,,1694.0,37500.0,PAID,GATEWAY,TX-28ZBJJAC9ONQ
7000000372,1000000372,236.0,172,1,,683.0,15383.7,PAID,GATEWAY,TX-1GLRAPDN3H4Q
7000000373,1000000373,50.0,1179,1,,1331.0,16146.0,PAID,GATEWAY,TX-P5CUJEXU4QVY
7000000374,1000000374,473.0,1048,2,2.0,3000.0,53361.0,PAID,CARD,TX-6F1QW90TPG97
7000000375,1000000375,541.0,480,1,,2379.0,18051.75,PAID,GATEWAY,TX-E942HQFXCLQ0
7000000376,1000000376,352.0,164,2,2.0,833.0,51727.5,PAID,CASH,TX-WQT2EXWNSCI3
7000000377,1000000377,218.0,902,2,1.0,1027.0,36300.0,PAID,CARD,TX-CD1W6RUD5WC9
7000000378,1000000378,615.0,1096,1,,254.0,49224.9,PAID,GATEWAY,TX-LC6P0DRQFVFA
7000000379,1000000379,535.0,1208,1,,1379.0,13968.0,PAID,GATEWAY,TX-5DMUP1YVWQJ8
7000000380,1000000380,166.0,538,2,2.0,,68534.4,PAID,TRANSFER,TX-PGW00JYJ2DSA
7000000381,1000000381,505.0,695,1,,1944.0,80779.2,PAID,CARD,TX-QA1VIQ63F9HK
7000000382,1000000382,175.0,766,1,,1019.0,37800.0,PAID,CARD,TX-B4TSG0S0U50A
7000000383,1000000383,328.0,295,2,2.0,236.0,51455.25,PAID,CARD,TX-09HKD6K7RMNZ
7000000384,1000000384,527.0,864,1,,1406.0,42688.8,PAID,GATEWAY,TX-IG7T92ZX195O
7000000385,1000000385,134.0,314,2,2.0,796.0,91294.5,PAID,TRANSFER,TX-B0U2HVMBN4HZ
7000000386,1000000386,299.0,299,2,1.0,,17242.5,PAID,CASH,TX-2DCPGANL816L
7000000387,1000000387,455.0,786,1,,2754.0,44760.0,PAID,GATEWAY,TX-71SD6QK06HOI
7000000388,1000000388,156.0,356,1,,2023.0,53835.0,PAID,GATEWAY,TX-SKI19UR8NZJE
7000000389,1000000389,127.0,792,1,,413.0,12414.6,PAID,CARD,TX-2AGIF4ST5TVG
7000000390,1000000390,77.0,88,1,,770.0,19957.5,PAID,CARD,TX-TAHQBBU55DVA
7000000391,1000000391,39.0,1426,1,,,17235.0,REFUNDED,CARD,TX-8ZPLCL4J7RB6
7000000392,1000000392,229.0,1,2,2.0,1229.0,35574.0,PAID,CASH,TX-INXS8RHVV5AA
7000000393,1000000393,81.0,803,2,3.0,1971.0,14229.6,PAID,CARD,TX-OA3AU16N4SYZ
7000000394,1000000394,578.0,589,1,,1438.0,47454.75,PAID,GATEWAY,TX-VTVOAV41B8E9
7000000395,1000000395,154.0,1238,2,3.0,2722.0,44823.24,PAID,CASH,TX-5J8UR63NYIR1
7000000396,1000000396,227.0,293,1,,1973.0,58045.8,PAID,GATEWAY,TX-BW69ZMQ9P7EQ
7000000397,1000000397,553.0,882,1,,2425.0,15420.0,PAID,CARD,TX-NM6HXG0QGGBU
7000000398,1000000398,89.0,913,1,,400.0,80188.8,REFUNDED,CARD,TX-EC4NNZ49NQ3N
7000000399,1000000399,278.0,960,2,2.0,1347.0,57354.0,PAID,CASH,TX-T4LMAG75TO3E
7000000400,1000000400,438.0,1084,2,1.0,2362.0,15246.0,PAID,CASH,TX-8R60T3I6KDPR
7000000401,1000000401,544.0,1411,2,2.0,3100.0,49005.0,PAID,TRANSFER,TX-BMR81MZAP796
7000000402,1000000402,355.0,889,1,,2167.0,44324.4,PAID,CARD,TX-VQFN0IZH88RB
7000000403,1000000403,351.0,814,1,,2030.0,55650.0,PAID,CARD,TX-3WUQAYGI0P0H
7000000404,1000000404,438.0,293,1,,582.0,46076.4,PAID,GATEWAY,TX-E3LM75Q7GX2S
7000000405,1000000405,233.0,1121,1,,1877.0,80198.4,PAID,GATEWAY,TX-K83GSGCHYB7T
7000000406,1000000406,238.0,696,2,1.0,1508.0,51727.5,PAID,CASH,TX-ORJGRU9TD57R
7000000407,1000000407,,331,1,,1707.0,31036.5,FAILED,CARD,
7000000408,1000000408,318.0,106,1,,1657.0,38252.7,PAID,CARD,TX-QOYJSAZIDRCT
7000000409,1000000409,,918,2,2.0,2640.0,39204.0,FAILED,CARD,
7000000410,1000000410,568.0,305,1,,,42688.8,PAID,CARD,TX-IBZRBYKR9J94
7000000411,1000000411,315.0,381,1,,649.0,47754.75,PAID,CARD,TX-AO1WXLCIU4BM
7000000412,1000000412,326.0,176,2,3.0,,28459.2,PAID,TRANSFER,TX-UYJMIC97SZPL
7000000413,1000000413,,1269,2,2.0,2017.0,29040.0,FAILED,CARD,
7000000414,1000000414,500.0,128,1,,,48634.5,PAID,GATEWAY,TX-A4S38KRDFV37
7000000415,1000000415,487.0,424,2,2.0,2976.0,17787.0,PAID,CARD,TX-MB5OQNRSHFCA
7000000416,1000000416,,7,2,4.0,788.0,39131.4,FAILED,CARD,
7000000417,1000000417,91.0,105,2,3.0,2636.0,31944.0,PAID,TRANSFER,TX-XGCNAYKYNQVS
7000000418,1000000418,181.0,1415,1,,2354.0,47364.0,REFUNDED,CARD,TX-G5T3LZ8VNBZ4
7000000419,1000000419,84.0,283,1,,2507.0,79436.1,PAID,GATEWAY,TX-H7YDH9ZLPVBB
7000000420,1000000420,346.0,1430,2,2.0,176.0,13794.0,PAID,CARD,TX-9V2XX0ZE5NHC
7000000421,1000000421,246.0,673,1,,140.0,40404.0,PAID,CARD,TX-6H7TNVOKEYNJ
7000000422,1000000422,421.0,1419,1,,1921.0,68055.0,PAID,CARD,TX-MFUCVJ3FR6Q9
7000000423,1000000423,527.0,39,2,1.0,1882.0,28459.2,PAID,CASH,TX-4VGL8QW99YKY
7000000424,1000000424,193.0,189,1,,2762.0,15429.6,PAID,CARD,TX-621O2EAH0OK3
7000000425,1000000425,638.0,526,2,2.0,,12806.64,PAID,CASH,TX-X4Z5W67FAAYF
7000000426,1000000426,193.0,790,1,,246.0,43560.0,PAID,CARD,TX-G2L3AJ87WLYZ
7000000427,1000000427,189.0,464,1,,2446.0,43160.7,PAID,GATEWAY,TX-5461BOCHTCX5
7000000428,1000000428,,262,1,,764.0,36474.0,FAILED,CARD,
7000000429,1000000429,469.0,1051,2,1.0,266.0,71220.6,PAID,CARD,TX-MZ3E9YP0AYS4
7000000430,1000000430,396.0,582,1,,1138.0,46638.0,PAID,CARD,TX-AZT8YBM71PME
7000000431,1000000431,616.0,3,1,,2662.0,42664.2,PAID,CARD,TX-JAVF61DM78UI
7000000432,1000000432,22.0,678,1,,1624.0,47020.2,PAID,CARD,TX-20PY43VV1HBY
7000000433,1000000433,378.0,369,1,,1779.0,14268.0,PAID,GATEWAY,TX-K1W031MPYYNQ
7000000434,1000000434,103.0,71,1,,2242.0,30540.0,REFUNDED,CARD,TX-W37J9GGFWJ6J
7000000435,1000000435,140.0,1251,1,,2395.0,72193.2,PAID,CARD,TX-RUMPPEZAI861
7000000436,1000000436,231.0,143,2,4.0,784.0,43560.0,PAID,CASH,TX-F4IOFE9N09RB
7000000437,1000000437,306.0,126,1,,,51727.5,PAID,CARD,TX-Q3AXQ33Z0XQ0
7000000438,1000000438,489.0,945,2,4.0,1053.0,58697.1,PAID,TRANSFER,TX-31ZVW07TT4LH
7000000439,1000000439,4.0,592,1,,332.0,27588.0,PAID,CARD,TX-F8QMQHZW22DP
7000000440,1000000440,304.0,462,2,2.0,1334.0,73616.4,PAID,CARD,TX-5CFNAK5C9Y27
7000000441,1000000441,80.0,274,1,,1286.0,46323.24,PAID,GATEWAY,TX-EM7R3QCQAOOX
7000000442,1000000442,146.0,703,2,3.0,955.0,53361.0,PAID,CARD,TX-YUDWNIFYIR3D
7000000443,1000000443,,723,2,1.0,526.0,120969.75,FAILED,CARD,
7000000444,1000000444,385.0,310,1,,632.0,44324.4,PAID,CARD,TX-1DE1YU96AG0S
7000000445,1000000445,207.0,410,2,2.0,698.0,29040.0,PAID,TRANSFER,TX-PW17KF6JZQF2
7000000446,1000000446,226.0,495,1,,2611.0,43888.8,PAID,CARD,TX-V8G4DYUVUMSF
7000000447,1000000447,314.0,457,1,,3154.0,43588.8,PAID,GATEWAY,TX-K4O27EVCNQIY
7000000448,1000000448,377.0,852,2,1.0,2187.0,13794.0,PAID,CARD,TX-R1HVTW5EJE32
7000000449,1000000449,93.0,793,1,,1947.0,69516.6,PAID,GATEWAY,TX-BDYQIXYCGU3I
7000000450,1000000450,252.0,789,1,,,20257.5,PAID,CARD,TX-ASXB25T0FW5J
7000000451,1000000451,101.0,1075,2,4.0,2354.0,34485.0,REFUNDED,CASH,TX-TNTYESTAZALH
7000000452,1000000452,427.0,814,1,,2625.0,54313.88,PAID,CARD,TX-C9T6P07HZQ8O
7000000453,1000000453,106.0,1270,1,,830.0,15129.6,PAID,GATEWAY,TX-VZOU1WTXJLVB
7000000454,1000000454,510.0,442,1,,84.0,40104.0,PAID,CARD,TX-AWVDZV19547K
7000000455,1000000455,,1109,1,,2916.0,102694.8,FAILED,CARD,
7000000456,1000000456,271.0,1107,2,4.0,1550.0,81783.9,PAID,CASH,TX-QYXWL9615PAY
7000000457,1000000457,637.0,1229,1,,251.0,16418.25,PAID,GATEWAY,TX-W9KRBE6EYOX6
7000000458,1000000458,302.0,498,1,,,48097.5,PAID,CARD,TX-XL1CAJ1BFHL5
7000000459,1000000459,351.0,738,1,,1255.0,28749.6,REFUNDED,GATEWAY,TX-9SSXL9RIBGMO
7000000460,1000000460,93.0,1412,1,,2191.0,18676.35,PAID,CARD,TX-4SVXHX4NWLKG
7000000461,1000000461,86.0,1462,1,,1267.0,27989.4,PAID,GATEWAY,TX-YUJJV8LRZSUZ
7000000462,1000000462,148.0,167,1,,1158.0,55650.0,PAID,CARD,TX-EPNZRC69T77W
7000000463,1000000463,609.0,1066,1,,545.0,13968.0,PAID,CARD,TX-YC0KLR7193Q1
7000000464,1000000464,,1075,2,1.0,75.0,44823.24,FAILED,CASH,
7000000465,1000000465,,1393,1,,1078.0,120334.5,FAILED,CARD,
7000000466,1000000466,563.0,181,1,,187.0,67447.5,PAID,CARD,TX-GB5F0IKQ5J67
7000000467,1000000467,369.0,746,2,2.0,66.0,39204.0,PAID,CARD,TX-HNMINTSFJHUP
7000000468,1000000468,,1188,1,,1497.0,47020.2,PENDING,GATEWAY,
7000000469,1000000469,531.0,803,1,,3128.0,48924.9,PAID,GATEWAY,TX-50ZFGGJAOYU5
7000000470,1000000470,40.0,316,2,2.0,1278.0,17787.0,PAID,TRANSFER,TX-JZEKLEJVGIFY
7000000471,1000000471,13.0,56,2,1.0,317.0,41382.0,PAID,CASH,TX-X4UZIIFLNWRO
7000000472,1000000472,573.0,1427,1,,2585.0,15841.08,PAID,CARD,TX-6AGXBBI7NE86
7000000473,1000000473,426.0,1172,1,,2875.0,40104.0,PAID,CARD,TX-FFGFTIS2H7LZ
7000000474,1000000474,219.0,613,2,1.0,1694.0,17242.5,PAID,CASH,TX-YS3UUI5XBOF8
7000000475,1000000475,,941,2,2.0,1578.0,27588.0,FAILED,CARD,
7000000476,1000000476,454.0,748,1,,264.0,72411.0,PAID,CARD,TX-M6EGZGAAP5UV
7000000477,1000000477,503.0,780,1,,2102.0,14694.0,PAID,GATEWAY,TX-0LEY2WZ6DDY6
7000000478,1000000478,,642,2,3.0,295.0,13068.0,FAILED,CASH,
7000000479,1000000479,557.0,320,2,2.0,1194.0,53361.0,PAID,CASH,TX-KCX613RM6ZGE
7000000480,1000000480,527.0,843,2,3.0,837.0,43560.0,PAID,CASH,TX-F4OVKTCPWNKS
7000000481,1000000481,31.0,956,2,2.0,,29221.5,PAID,CASH,TX-VKEESLVAKV3X
7000000482,1000000482,343.0,348,2,1.0,2903.0,37933.5,REFUNDED,CASH,TX-A8K5DCQYJ8C2
7000000483,1000000483,8.0,445,1,,673.0,15720.0,PAID,GATEWAY,TX-JJI7LAMJEQBF
7000000484,1000000484,585.0,758,1,,2493.0,33144.0,REFUNDED,GATEWAY,TX-8MEZRRCFPLBX
7000000485,1000000485,180.0,481,1,,509.0,52927.5,PAID,CARD,TX-7ZJC3WSFZW7D
7000000486,1000000486,208.0,1303,2,3.0,264.0,51909.0,PAID,TRANSFER,TX-6T5BC1U0ZQ3G
7000000487,1000000487,367.0,1020,2,4.0,2828.0,29040.0,PAID,CARD,TX-JBVIMZ5H0DMU
7000000488,1000000488,142.0,1376,1,,2641.0,55350.0,REFUNDED,CARD,TX-0YN4O5U58PDD
7000000489,1000000489,604.0,1083,2,1.0,1345.0,67663.2,PAID,CARD,TX-MSAB3BVTBWGB
7000000490,1000000490,274.0,760,2,1.0,387.0,30855.0,PAID,CASH,TX-ZV1V8PDEWD6L
7000000491,1000000491,322.0,1011,2,2.0,1742.0,13068.0,PAID,TRANSFER,TX-91PLAYYBGRXH
7000000492,1000000492,637.0,913,2,3.0,1837.0,36826.35,PAID,CASH,TX-HRTPMO841LCL
7000000493,1000000493,544.0,1012,1,,3151.0,15429.6,PAID,GATEWAY,TX-RDAAW2AFI63O
7000000494,1000000494,208.0,1228,1,,3141.0,57229.05,PAID,GATEWAY,TX-Y9Y5EDM228GN
7000000495,1000000495,,1180,2,3.0,1379.0,83853.0,FAILED,CARD,
7000000496,1000000496,320.0,173,1,,1421.0,19287.0,PAID,GATEWAY,TX-W4SPI0VP1DZX
7000000497,1000000497,,143,2,1.0,355.0,83490.0,PENDING,TRANSFER,
7000000498,1000000498,250.0,1036,1,,978.0,18687.0,PAID,CARD,TX-3JWBXZWAIUOS
7000000499,1000000499,,829,1,,,18351.75,FAILED,CARD,
7000000500,1000000500,,214,1,,688.0,69744.0,FAILED,GATEWAY,
7000000501,1000000501,142.0,1242,2,1.0,2468.0,36300.0,PAID,CASH,TX-UDX1ZFMQ6I4B
7000000502,1000000502,278.0,1379,1,,910.0,27036.0,PAID,CARD,TX-R6W6NCH4H9CG
7000000503,1000000503,601.0,1415,1,,696.0,43888.8,PAID,GATEWAY,TX-RCNJ6BRJDNA0
7000000504,1000000504,405.0,511,1,,,28488.0,PAID,CARD,TX-KEGJ52T2PM31
7000000505,1000000505,,920,2,2.0,1987.0,41382.0,FAILED,CASH,
7000000506,1000000506,341.0,69,1,,42.0,44651.1,REFUNDED,GATEWAY,TX-CUXNYV4C4SL0
7000000507,1000000507,559.0,492,2,4.0,1304.0,19057.5,PAID,TRANSFER,TX-3TAZSN0WZUWT
7000000508,1000000508,158.0,523,1,,1405.0,24422.4,PAID,CARD,TX-D6E5F0H74ISR
7000000509,1000000509,581.0,1382,1,,2882.0,54861.0,PAID,GATEWAY,TX-SGQ9WERX6TP9
7000000510,1000000510,247.0,310,1,,993.0,74826.0,PAID,CARD,TX-48U3LQ28QAQX
7000000511,1000000511,9.0,457,1,,2567.0,59895.0,PAID,GATEWAY,TX-Q1VKVV411QIZ
7000000512,1000000512,627.0,396,1,,2141.0,15129.6,PAID,GATEWAY,TX-Z6SEX7GEOQGF
7000000513,1000000513,349.0,538,2,3.0,,32016.6,PAID,CASH,TX-SEEEAS0WG185
7000000514,1000000514,287.0,6,2,1.0,2658.0,93291.0,PAID,CARD,TX-A9YZ5SCZH36H
7000000515,1000000515,2.0,733,1,,1648.0,18868.5,PAID,GATEWAY,TX-U1R0DN952B5I
7000000516,1000000516,444.0,56,2,1.0,2423.0,108028.8,PAID,CARD,TX-X6REAVBEHHW9
7000000517,1000000517,172.0,367,1,,993.0,30540.0,PAID,CARD,TX-JJ5LM9YUHZBL
7000000518,1000000518,541.0,812,2,1.0,2117.0,13068.0,PAID,TRANSFER,TX-Y4N5BZGJVB2Y
7000000519,1000000519,114.0,669,1,,2944.0,60867.6,PAID,CARD,TX-2OXLMYQS8CG9
7000000520,1000000520,30.0,566,1,,2110.0,98638.8,PAID,GATEWAY,TX-L5ZNLNCJ7XZY
7000000521,1000000521,241.0,1055,1,,2923.0,63797.25,PAID,CARD,TX-S74CCFH9APUN
7000000522,1000000522,241.0,577,1,,643.0,44460.0,PAID,CARD,TX-FXPIF8RDZRQ8
7000000523,1000000523,265.0,689,2,3.0,2667.0,28459.2,PAID,CARD,TX-EREKJS7YUCF6
7000000524,1000000524,137.0,787,2,4.0,1856.0,54450.0,PAID,CASH,TX-SE9DN1NZIH5K
7000000525,1000000525,13.0,32,1,,2150.0,27036.0,PAID,CARD,TX-8NXW068AXP0U
7000000526,1000000526,51.0,434,1,,1429.0,54261.0,PAID,CARD,TX-US8P6WKLX2WE
7000000527,1000000527,505.0,1470,2,2.0,,36300.0,PAID,TRANSFER,TX-PO55QY6ORRE9
