nps_id,customer_sk,channel_sk,date_sk,score,comment
13000002219,445,1,616.0,2,Atención muy buena
13000002220,1368,2,408.0,8,Atención muy buena
13000002221,529,1,164.0,8,Atención muy buena
13000002222,1186,2,248.0,10,Todo perfecto
13000002223,164,2,287.0,7,Todo perfecto
13000002224,204,1,461.0,5,Volvería a comprar
13000002225,164,2,541.0,8,Podría mejorar el empaque
13000002226,253,2,57.0,10,Entrega rápida y producto excelente
13000002227,1155,2,549.0,9,Entrega rápida y producto excelente
13000002228,193,1,568.0,5,
13000002229,778,1,586.0,8,Atención muy buena
13000002230,593,1,222.0,10,Volvería a comprar
13000002231,772,2,218.0,4,Entrega rápida y producto excelente
13000002232,32,2,311.0,7,Todo perfecto
13000002233,961,1,65.0,7,Atención muy buena
13000002234,1062,1,242.0,9,Podría mejorar el empaque
13000002235,700,1,177.0,7,Entrega rápida y producto excelente
13000002236,376,2,391.0,3,Muy conforme con la calidad
13000002237,866,1,76.0,8,Podría mejorar el empaque
13000002238,136,2,199.0,5,Tardó un poco más de lo esperado
13000002239,888,2,127.0,9,Muy conforme con la calidad
13000002240,1255,1,28.0,9,
13000002241,601,1,119.0,9,Podría mejorar el empaque
13000002242,204,1,467.0,7,Volvería a comprar
13000002243,859,2,176.0,8,
13000002244,1029,1,176.0,5,Podría mejorar el empaque
13000002245,447,2,81.0,8,Muy conforme con la calidad
13000002246,239,1,493.0,7,Volvería a comprar
13000002247,101,1,201.0,4,Tardó un poco más de lo esperado
13000002248,1263,2,328.0,9,Todo perfecto
13000002249,881,2,84.0,6,Atención muy buena
13000002250,360,2,364.0,7,Atención muy buena
13000002251,1373,2,253.0,3,Muy conforme con la calidad
13000002252,843,1,238.0,9,Entrega rápida y producto excelente
13000002253,307,1,318.0,9,Volvería a comprar
13000002254,1162,1,581.0,5,Todo perfecto
13000002255,708,2,491.0,8,Tardó un poco más de lo esperado
13000002256,1034,1,379.0,4,Volvería a comprar
13000002257,1492,1,471.0,4,Tardó un poco más de lo esperado
13000002258,1388,1,439.0,10,Volvería a comprar
13000002259,262,1,190.0,9,Todo perfecto
13000002260,1188,1,543.0,10,Entrega rápida y producto excelente
13000002261,678,1,71.0,9,Todo perfecto
13000002262,546,2,541.0,8,Volvería a comprar
13000002263,1206,1,428.0,8,Tardó un poco más de lo esperado
13000002264,27,2,481.0,10,Entrega rápida y producto excelente
13000002265,184,2,586.0,7,Atención muy buena
13000002266,536,1,344.0,8,Todo perfecto
13000002267,1350,1,34.0,10,Muy conforme con la calidad
13000002268,542,1,294.0,9,Tardó un poco más de lo esperado
13000002269,1151,1,515.0,10,Volvería a comprar
13000002270,1471,2,599.0,7,Todo perfecto
13000002271,672,2,141.0,6,Todo perfecto
13000002272,1259,2,409.0,10,
13000002273,1396,1,631.0,8,Atención muy buena
13000002274,284,1,148.0,8,
13000002275,183,1,267.0,7,Atención muy buena
13000002276,1353,1,75.0,4,
13000002277,978,2,605.0,10,
13000002278,1244,1,277.0,2,Entrega rápida y producto excelente
13000002279,1430,1,211.0,9,Entrega rápida y producto excelente
13000002280,1218,2,136.0,8,Muy conforme con la calidad
13000002281,574,1,624.0,9,Muy conforme con la calidad
13000002282,1287,2,127.0,7,Muy conforme con la calidad
13000002283,230,1,88.0,9,Entrega rápida y producto excelente
13000002284,314,2,551.0,6,Volvería a comprar
13000002285,203,2,114.0,8,Entrega rápida y producto excelente
13000002286,980,1,21.0,7,Entrega rápida y producto excelente
13000002287,37,1,478.0,8,Podría mejorar el empaque
13000002288,1444,1,505.0,10,Podría mejorar el empaque
13000002289,656,1,221.0,7,Todo perfecto
13000002290,731,1,356.0,3,Tardó un poco más de lo esperado
13000002291,1265,2,255.0,8,Tardó un poco más de lo esperado
13000002292,896,1,515.0,5,Podría mejorar el empaque
13000002293,372,1,554.0,9,Todo perfecto
13000002294,1175,1,377.0,7,Todo perfecto
13000002295,302,2,97.0,10,
13000002296,436,2,445.0,9,
13000002297,1245,2,501.0,3,Atención muy buena
13000002298,81,2,112.0,10,Podría mejorar el empaque
13000002299,1268,1,32.0,8,
13000002300,478,1,41.0,2,Tardó un poco más de lo esperado
13000002301,882,2,33.0,8,Atención muy buena
13000002302,673,2,447.0,10,Atención muy buena
13000002303,1352,1,341.0,9,Atención muy buena
13000002304,1495,1,310.0,10,
13000002305,760,2,407.0,8,Podría mejorar el empaque
13000002306,954,2,131.0,9,Muy conforme con la calidad
13000002307,212,1,558.0,7,Tardó un poco más de lo esperado
13000002308,1194,2,345.0,9,Podría mejorar el empaque
13000002309,31,1,631.0,10,Atención muy buena
13000002310,585,2,204.0,10,Muy conforme con la calidad
13000002311,140,2,359.0,9,Podría mejorar el empaque
13000002312,1096,2,342.0,7,Todo perfecto
13000002313,1468,1,348.0,9,
13000002314,1303,2,11.0,7,Tardó un poco más de lo esperado
13000002315,917,2,192.0,6,Podría mejorar el empaque
13000002316,153,1,593.0,9,Tardó un poco más de lo esperado
13000002317,1033,1,412.0,10,Atención muy buena
13000002318,323,2,71.0,5,Muy conforme con la calidad
13000002319,38,1,527.0,8,Todo perfecto
13000002320,1427,1,585.0,7,
13000002321,451,2,196.0,7,Podría mejorar el empaque
13000002322,883,2,99.0,10,Todo perfecto
13000002323,171,1,319.0,9,Muy conforme con la calidad
13000002324,1161,1,365.0,4,Tardó un poco más de lo esperado
13000002325,1450,1,591.0,3,Atención muy buena
13000002326,1079,2,200.0,8,Muy conforme con la calidad
13000002327,32,2,453.0,5,Muy conforme con la calidad
13000002328,1468,2,118.0,8,Muy conforme con la calidad
13000002329,940,1,626.0,9,Atención muy buena
13000002330,1290,1,285.0,10,Atención muy buena
13000002331,339,2,590.0,10,
13000002332,555,2,523.0,8,Volvería a comprar
13000002333,1048,1,263.0,6,
13000002334,1465,2,547.0,8,Muy conforme con la calidad
13000002335,700,1,477.0,8,Atención muy buena
13000002336,1280,2,530.0,8,Podría mejorar el empaque
13000002337,264,1,521.0,8,Volvería a comprar
13000002338,1476,1,435.0,9,
13000002339,283,2,514.0,6,Tardó un poco más de lo esperado
13000002340,1034,1,107.0,7,Muy conforme con la calidad
13000002341,61,1,598.0,8,Tardó un poco más de lo esperado
13000002342,1203,2,286.0,9,Muy conforme con la calidad
13000002343,298,2,176.0,9,Atención muy buena
13000002344,231,1,210.0,8,Atención muy buena
13000002345,141,1,611.0,5,Muy conforme con la calidad
13000002346,918,2,20.0,9,Atención muy buena
13000002347,494,2,100.0,9,Todo perfecto
13000002348,483,1,375.0,6,Entrega rápida y producto excelente
13000002349,1336,2,282.0,8,Muy conforme con la calidad
13000002350,541,1,38.0,9,Podría mejorar el empaque
13000002351,904,1,260.0,10,Tardó un poco más de lo esperado
13000002352,1406,2,588.0,8,
13000002353,945,2,164.0,10,Tardó un poco más de lo esperado
13000002354,892,2,516.0,9,Tardó un poco más de lo esperado
13000002355,1280,2,540.0,2,Volvería a comprar
13000002356,521,2,626.0,7,Volvería a comprar
13000002357,1077,2,120.0,10,Entrega rápida y producto excelente
13000002358,823,1,581.0,1,Todo perfecto
13000002359,175,1,39.0,5,Atención muy buena
13000002360,612,2,494.0,6,Tardó un poco más de lo esperado
13000002361,205,1,641.0,1,Entrega rápida y producto excelente
13000002362,924,1,92.0,9,
13000002363,698,1,62.0,6,Atención muy buena
13000002364,602,1,86.0,6,Muy conforme con la calidad
13000002365,910,1,430.0,4,Entrega rápida y producto excelente
13000002366,536,1,376.0,4,
13000002367,686,2,429.0,6,Volvería a comprar
13000002368,216,1,333.0,6,
13000002369,1296,1,283.0,7,Todo perfecto
13000002370,1176,1,135.0,10,Muy conforme con la calidad
13000002371,396,1,635.0,7,Tardó un poco más de lo esperado
13000002372,684,2,150.0,10,Todo perfecto
13000002373,650,2,423.0,9,Muy conforme con la calidad
13000002374,681,1,615.0,7,Atención muy buena
13000002375,892,1,185.0,4,Muy conforme con la calidad
13000002376,681,2,391.0,8,Entrega rápida y producto excelente
13000002377,618,1,229.0,7,
13000002378,1328,1,345.0,9,
13000002379,714,2,178.0,9,Atención muy buena
13000002380,585,2,137.0,9,Tardó un poco más de lo esperado
13000002381,630,2,252.0,8,Atención muy buena
13000002382,832,2,480.0,8,Muy conforme con la calidad
13000002383,995,1,227.0,9,Podría mejorar el empaque
13000002384,1347,2,216.0,8,Podría mejorar el empaque
13000002385,897,1,447.0,8,Podría mejorar el empaque
13000002386,732,2,111.0,10,Atención muy buena
13000002387,1068,1,594.0,4,Volvería a comprar
13000002388,486,1,257.0,6,Volvería a comprar
13000002389,230,1,98.0,8,Muy conforme con la calidad
13000002390,389,1,150.0,8,Podría mejorar el empaque
13000002391,1217,1,360.0,5,Volvería a comprar
13000002392,598,2,26.0,7,Volvería a comprar
13000002393,4,1,536.0,8,Entrega rápida y producto excelente
13000002394,543,2,113.0,9,
13000002395,1454,1,427.0,9,Atención muy buena
13000002396,356,2,36.0,9,Entrega rápida y producto excelente
13000002397,1243,1,70.0,8,Atención muy buena
13000002398,1345,1,501.0,9,Tardó un poco más de lo esperado
13000002399,1233,1,228.0,8,Muy conforme con la calidad
13000002400,905,2,622.0,8,Muy conforme con la calidad
13000002401,686,1,336.0,3,Podría mejorar el empaque
13000002402,713,1,27.0,7,
13000002403,498,1,426.0,9,Volvería a comprar
13000002404,375,1,507.0,10,Atención muy buena
13000002405,816,1,526.0,7,Todo perfecto
13000002406,209,1,459.0,9,
13000002407,199,1,190.0,2,Muy conforme con la calidad
13000002408,437,2,121.0,7,Tardó un poco más de lo esperado
13000002409,415,2,515.0,4,Todo perfecto
13000002410,1479,1,608.0,5,Muy conforme con la calidad
13000002411,410,2,124.0,7,Atención muy buena
13000002412,657,2,252.0,7,Volvería a comprar
13000002413,1032,1,521.0,9,Atención muy buena
13000002414,1270,1,200.0,10,Tardó un poco más de lo esperado
13000002415,1408,1,412.0,10,
13000002416,682,2,231.0,2,Entrega rápida y producto excelente
13000002417,447,1,36.0,7,Entrega rápida y producto excelente
13000002418,1398,2,37.0,9,Atención muy buena
13000002419,530,2,582.0,9,Tardó un poco más de lo esperado
13000002420,849,2,317.0,8,
13000002421,771,2,380.0,6,Todo perfecto
13000002422,200,1,154.0,6,Muy conforme con la calidad
13000002423,954,1,607.0,9,Atención muy buena
13000002424,241,1,644.0,8,Tardó un poco más de lo esperado
13000002425,1080,2,390.0,4,
13000002426,1071,2,207.0,6,Muy conforme con la calidad
13000002427,481,1,523.0,8,Podría mejorar el empaque
13000002428,658,1,550.0,8,Todo perfecto
13000002429,302,1,597.0,2,Todo perfecto
13000002430,472,2,300.0,5,Podría mejorar el empaque
13000002431,1251,1,151.0,7,Volvería a comprar
13000002432,1203,2,72.0,8,Volvería a comprar
13000002433,598,2,458.0,7,Atención muy buena
13000002434,1378,2,459.0,8,Entrega rápida y producto excelente
13000002435,31,2,539.0,9,Entrega rápida y producto excelente
13000002436,330,1,400.0,9,Atención muy buena
13000002437,673,2,147.0,8,Atención muy buena
13000002438,659,1,452.0,9,Entrega rápida y producto excelente
13000002439,211,1,448.0,2,Volvería a comprar
13000002440,506,1,466.0,9,
13000002441,1288,1,419.0,7,Muy conforme con la calidad
13000002442,1422,2,557.0,5,Atención muy buena
13000002443,1011,1,105.0,2,Volvería a comprar
13000002444,154,2,339.0,5,Tardó un poco más de lo esperado
13000002445,914,1,420.0,6,Volvería a comprar
13000002446,1362,1,330.0,6,Todo perfecto
13000002447,75,1,311.0,4,Tardó un poco más de lo esperado
13000002448,801,2,556.0,8,Podría mejorar el empaque
13000002449,1174,2,511.0,8,Tardó un poco más de lo esperado
13000002450,560,1,373.0,7,
13000002451,1286,1,457.0,9,Atención muy buena
13000002452,866,1,122.0,8,Volvería a comprar
13000002453,952,1,68.0,10,Volvería a comprar
13000002454,553,1,72.0,6,Volvería a comprar
13000002455,1238,1,631.0,0,Entrega rápida y producto excelente
13000002456,683,2,330.0,10,Tardó un poco más de lo esperado
13000002457,598,1,590.0,9,Todo perfecto
13000002458,1302,1,548.0,4,Atención muy buena
13000002459,85,1,109.0,1,Todo perfecto
13000002460,723,1,466.0,10,
13000002461,15,1,352.0,4,Volvería a comprar
13000002462,486,2,325.0,9,Entrega rápida y producto excelente
13000002463,726,2,623.0,10,Atención muy buena
13000002464,1348,1,533.0,8,Volvería a comprar
13000002465,28,1,412.0,8,Muy conforme con la calidad
13000002466,113,1,305.0,10,
13000002467,1433,2,19.0,8,
13000002468,479,1,510.0,7,Entrega rápida y producto excelente
13000002469,647,1,190.0,10,Muy conforme con la calidad
13000002470,62,1,294.0,6,Tardó un poco más de lo esperado
13000002471,112,1,231.0,4,Muy conforme con la calidad
13000002472,416,2,515.0,6,Muy conforme con la calidad
13000002473,907,2,72.0,10,Todo perfecto
13000002474,310,1,284.0,8,Podría mejorar el empaque
13000002475,889,1,206.0,3,Todo perfecto
13000002476,339,1,215.0,7,Entrega rápida y producto excelente
13000002477,418,2,201.0,4,Volvería a comprar
13000002478,713,1,546.0,9,
13000002479,462,2,81.0,10,Volvería a comprar
13000002480,1091,1,404.0,7,Todo perfecto
13000002481,867,1,182.0,10,Entrega rápida y producto excelente
13000002482,1237,1,513.0,10,Muy conforme con la calidad
13000002483,1441,1,563.0,9,Muy conforme con la calidad
13000002484,633,2,622.0,3,Muy conforme con la calidad
13000002485,204,1,628.0,9,
13000002486,1234,1,17.0,9,Tardó un poco más de lo esperado
13000002487,201,2,237.0,5,Atención muy buena
13000002488,1015,2,226.0,9,Podría mejorar el empaque
13000002489,385,2,395.0,7,Atención muy buena
13000002490,1099,1,241.0,8,Atención muy buena
13000002491,728,1,149.0,10,Muy conforme con la calidad
13000002492,1451,2,134.0,7,Tardó un poco más de lo esperado
13000002493,358,1,19.0,5,Podría mejorar el empaque
13000002494,856,2,182.0,10,Atención muy buena
13000002495,3,1,536.0,10,Todo perfecto
13000002496,732,1,222.0,9,Podría mejorar el empaque
13000002497,1410,1,128.0,10,Volvería a comprar
13000002498,138,2,303.0,7,Todo perfecto
13000002499,243,2,66.0,10,Podría mejorar el empaque
13000002500,32,1,611.0,8,Todo perfecto
13000002501,1280,2,130.0,9,Atención muy buena
13000002502,345,1,226.0,8,
13000002503,220,1,340.0,8,Todo perfecto
13000002504,1296,1,206.0,3,Atención muy buena
13000002505,547,1,62.0,10,Tardó un poco más de lo esperado
13000002506,1169,2,238.0,7,Volvería a comprar
13000002507,1217,2,343.0,7,Volvería a comprar
13000002508,126,1,299.0,8,Atención muy buena
13000002509,843,1,80.0,10,Todo perfecto
13000002510,1260,1,412.0,9,Tardó un poco más de lo esperado
13000002511,171,1,366.0,8,Volvería a comprar
13000002512,889,2,298.0,7,
13000002513,1012,2,30.0,4,Entrega rápida y producto excelente
13000002514,1418,2,166.0,6,Volvería a comprar
13000002515,677,2,571.0,10,Atención muy buena
13000002516,979,1,481.0,4,Volvería a comprar
13000002517,326,2,607.0,8,
13000002518,522,2,32.0,10,Tardó un poco más de lo esperado
13000002519,1326,2,377.0,8,
13000002520,228,1,617.0,8,Podría mejorar el empaque
13000002521,1093,2,554.0,6,Muy conforme con la calidad
13000002522,587,1,447.0,8,
13000002523,873,1,313.0,9,
13000002524,733,2,68.0,9,Muy conforme con la calidad
13000002525,276,1,282.0,7,Volvería a comprar
13000002526,1428,2,624.0,10,Volvería a comprar
13000002527,199,2,66.0,6,Todo perfecto
13000002528,221,1,461.0,9,Muy conforme con la calidad
13000002529,1015,2,191.0,10,
13000002530,6,1,139.0,6,Volvería a comprar
13000002531,1061,2,501.0,9,
13000002532,1271,1,278.0,10,Muy conforme con la calidad
13000002533,619,1,110.0,5,Tardó un poco más de lo esperado
13000002534,698,2,280.0,7,Volvería a comprar
13000002535,1484,1,318.0,9,Podría mejorar el empaque
13000002536,1316,1,82.0,8,
13000002537,1034,1,402.0,8,Podría mejorar el empaque
13000002538,790,2,476.0,7,Todo perfecto
13000002539,1399,2,507.0,5,Volvería a comprar
13000002540,1045,1,404.0,7,Podría mejorar el empaque
13000002541,59,2,588.0,9,Atención muy buena
13000002542,244,1,211.0,9,Atención muy buena
13000002543,408,1,551.0,9,Muy conforme con la calidad
13000002544,259,2,492.0,4,Entrega rápida y producto excelente
13000002545,960,2,285.0,9,Podría mejorar el empaque
13000002546,878,2,191.0,9,Atención muy buena
13000002547,584,1,329.0,1,
13000002548,397,1,211.0,6,
13000002549,167,2,289.0,9,Tardó un poco más de lo esperado
13000002550,1216,2,16.0,4,Todo perfecto
13000002551,1271,1,312.0,1,Muy conforme con la calidad
13000002552,1293,1,218.0,7,Podría mejorar el empaque
13000002553,223,2,305.0,4,Volvería a comprar
13000002554,201,2,596.0,6,Podría mejorar el empaque
13000002555,342,1,554.0,7,Tardó un poco más de lo esperado
13000002556,913,1,101.0,6,Podría mejorar el empaque
13000002557,752,1,426.0,0,Atención muy buena
13000002558,78,1,113.0,9,Todo perfecto
13000002559,60,2,102.0,9,Tardó un poco más de lo esperado
13000002560,1254,1,204.0,7,Muy conforme con la calidad
13000002561,183,1,108.0,7,Tardó un poco más de lo esperado
13000002562,591,2,596.0,5,Todo perfecto
13000002563,849,1,523.0,9,Podría mejorar el empaque
13000002564,1248,2,134.0,8,Podría mejorar el empaque
13000002565,741,2,12.0,6,Tardó un poco más de lo esperado
13000002566,1133,2,162.0,10,Tardó un poco más de lo esperado
13000002567,844,1,291.0,5,Entrega rápida y producto excelente
13000002568,313,1,26.0,4,Tardó un poco más de lo esperado
13000002569,891,2,46.0,7,Entrega rápida y producto excelente
13000002570,195,1,399.0,4,Entrega rápida y producto excelente
13000002571,642,1,227.0,8,Atención muy buena
13000002572,569,1,308.0,10,Muy conforme con la calidad
13000002573,1237,1,475.0,9,
13000002574,1407,1,490.0,8,Tardó un poco más de lo esperado
13000002575,1207,1,398.0,7,Volvería a comprar
13000002576,1236,1,251.0,7,Entrega rápida y producto excelente
13000002577,1279,1,38.0,9,Todo perfecto
13000002578,1439,1,602.0,8,Tardó un poco más de lo esperado
13000002579,858,1,560.0,7,Atención muy buena
13000002580,1479,2,455.0,9,Muy conforme con la calidad
13000002581,924,2,458.0,7,Entrega rápida y producto excelente
13000002582,382,2,115.0,8,Todo perfecto
13000002583,16,1,462.0,7,Muy conforme con la calidad
13000002584,862,1,201.0,8,Entrega rápida y producto excelente
13000002585,234,2,645.0,9,Todo perfecto
13000002586,475,2,160.0,6,Entrega rápida y producto excelente
13000002587,392,1,45.0,10,Tardó un poco más de lo esperado
13000002588,1141,1,452.0,6,Tardó un poco más de lo esperado
13000002589,183,1,620.0,2,Atención muy buena
13000002590,524,1,396.0,10,
13000002591,690,1,537.0,8,Todo perfecto
13000002592,284,1,190.0,5,Atención muy buena
13000002593,860,1,54.0,10,Tardó un poco más de lo esperado
13000002594,991,2,245.0,10,
13000002595,163,2,470.0,7,Todo perfecto
13000002596,1364,1,507.0,9,Todo perfecto
13000002597,1233,2,89.0,9,Muy conforme con la calidad
13000002598,1009,1,344.0,7,Volvería a comprar
13000002599,822,1,411.0,3,Todo perfecto
13000002600,1198,1,481.0,9,Todo perfecto
13000002601,652,1,57.0,9,Entrega rápida y producto excelente
13000002602,293,1,238.0,8,Atención muy buena
13000002603,9,2,436.0,5,Podría mejorar el empaque
13000002604,967,1,260.0,0,Tardó un poco más de lo esperado
13000002605,1090,1,282.0,10,Muy conforme con la calidad
13000002606,1324,1,68.0,7,Volvería a comprar
13000002607,212,1,338.0,4,Tardó un poco más de lo esperado
13000002608,77,1,196.0,8,
13000002609,1261,1,293.0,9,Muy conforme con la calidad
13000002610,820,1,406.0,8,Tardó un poco más de lo esperado
13000002611,1321,1,187.0,7,Entrega rápida y producto excelente
13000002612,709,2,512.0,7,Todo perfecto
13000002613,1325,1,124.0,10,Muy conforme con la calidad
13000002614,1339,1,603.0,7,Tardó un poco más de lo esperado
13000002615,136,1,480.0,3,Entrega rápida y producto excelente
13000002616,459,2,255.0,7,Atención muy buena
13000002617,334,2,374.0,4,Muy conforme con la calidad
13000002618,260,2,45.0,10,Muy conforme con la calidad
13000002619,264,2,345.0,8,Entrega rápida y producto excelente
13000002620,1060,1,444.0,10,Podría mejorar el empaque
13000002621,433,1,376.0,10,Tardó un poco más de lo esperado
13000002622,1056,2,489.0,10,
13000002623,246,1,464.0,9,
13000002624,1033,1,309.0,10,Atención muy buena
13000002625,1148,2,154.0,8,Entrega rápida y producto excelente
13000002626,511,1,417.0,10,Tardó un poco más de lo esperado
13000002627,264,1,226.0,9,Podría mejorar el empaque
13000002628,553,1,483.0,9,Volvería a comprar
13000002629,196,1,349.0,2,
13000002630,203,2,20.0,1,Volvería a comprar
13000002631,1076,2,365.0,4,Todo perfecto
13000002632,829,1,182.0,4,Atención muy buena
13000002633,245,1,269.0,10,Entrega rápida y producto excelente
13000002634,240,2,410.0,10,Todo perfecto
13000002635,1173,1,220.0,8,Atención muy buena
13000002636,243,2,407.0,8,Volvería a comprar
13000002637,1490,1,63.0,9,Podría mejorar el empaque
13000002638,583,2,38.0,7,
13000002639,1216,2,442.0,6,
13000002640,581,2,531.0,8,Atención muy buena
13000002641,136,1,110.0,0,Todo perfecto
13000002642,149,2,609.0,6,Muy conforme con la calidad
13000002643,1450,1,382.0,9,Muy conforme con la calidad
13000002644,722,1,394.0,8,Todo perfecto
13000002645,1389,1,382.0,9,Muy conforme con la calidad
13000002646,90,2,168.0,9,Atención muy buena
13000002647,1330,1,271.0,8,
13000002648,1170,1,181.0,2,Entrega rápida y producto excelente
13000002649,154,1,37.0,7,
13000002650,369,1,386.0,7,Muy conforme con la calidad
13000002651,70,2,177.0,8,Entrega rápida y producto excelente
13000002652,488,1,150.0,3,Tardó un poco más de lo esperado
13000002653,1059,2,270.0,7,Podría mejorar el empaque
13000002654,1459,1,448.0,0,Atención muy buena
13000002655,1124,1,608.0,10,Tardó un poco más de lo esperado
13000002656,1030,1,186.0,5,
13000002657,210,1,491.0,6,Entrega rápida y producto excelente
13000002658,184,1,213.0,9,Tardó un poco más de lo esperado
13000002659,513,2,524.0,7,Todo perfecto
13000002660,11,2,614.0,8,Podría mejorar el empaque
13000002661,762,1,296.0,8,
13000002662,385,1,418.0,5,Entrega rápida y producto excelente
13000002663,1061,2,554.0,6,
13000002664,820,1,30.0,8,Atención muy buena
13000002665,662,1,639.0,1,
13000002666,1419,1,302.0,9,Volvería a comprar
13000002667,1384,2,125.0,10,Tardó un poco más de lo esperado
13000002668,324,2,166.0,10,Volvería a comprar
13000002669,547,2,144.0,10,Volvería a comprar
13000002670,147,2,121.0,7,Muy conforme con la calidad
13000002671,548,1,546.0,7,Muy conforme con la calidad
13000002672,610,2,266.0,9,Todo perfecto
13000002673,20,1,248.0,8,Volvería a comprar
13000002674,560,2,585.0,1,
13000002675,28,2,380.0,8,Entrega rápida y producto excelente
13000002676,310,1,553.0,2,Podría mejorar el empaque
13000002677,879,2,454.0,10,Todo perfecto
13000002678,819,1,315.0,3,Atención muy buena
13000002679,1406,2,121.0,7,Tardó un poco más de lo esperado
13000002680,298,2,482.0,8,
13000002681,1210,1,292.0,9,Muy conforme con la calidad
13000002682,538,1,603.0,9,Entrega rápida y producto excelente
13000002683,566,2,345.0,8,Volvería a comprar
13000002684,1469,1,195.0,9,Muy conforme con la calidad
13000002685,1428,2,243.0,8,Volvería a comprar
13000002686,1398,1,406.0,4,Tardó un poco más de lo esperado
13000002687,899,1,268.0,4,Entrega rápida y producto excelente
13000002688,806,1,383.0,7,Podría mejorar el empaque
13000002689,1464,2,41.0,7,Volvería a comprar
13000002690,1105,2,500.0,7,
13000002691,847,1,402.0,9,Volvería a comprar
