order_sk,order_date_sk,customer_sk,channel_sk,store_sk,ship_addr_sk,bill_addr_sk,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
312,373,1266,2,2,2,2233,PAID,ARS,29925.0,6284.25,0.0,36209.25
313,420,7,2,2,2,2850,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
314,505,1040,2,3,3,148,FULFILLED,ARS,59250.0,12442.5,0.0,71692.5
315,289,873,1,,2430,1127,FULFILLED,ARS,26760.0,5619.6,1200.0,33579.6
316,491,1336,1,,2185,386,FULFILLED,ARS,44175.0,9276.75,900.0,54351.75
317,483,708,2,1,1,1521,FULFILLED,ARS,59175.0,12426.75,0.0,71601.75
318,229,380,1,,742,4,FULFILLED,ARS,29700.0,6237.0,1500.0,37437.0
319,280,634,2,4,4,2997,PAID,ARS,12600.0,2646.0,0.0,15246.0
320,111,578,1,,2483,2574,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
321,596,1479,1,,517,2062,FULFILLED,ARS,29250.0,6142.5,1200.0,36592.5
322,580,1399,1,,3181,1855,FULFILLED,ARS,77100.0,16191.0,1200.0,94491.0
323,325,522,2,4,4,2659,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
324,457,247,2,1,1,752,FULFILLED,ARS,45216.0,9495.36,0.0,54711.36
325,377,96,2,4,4,193,FULFILLED,ARS,57696.0,12116.16,0.0,69812.16
326,288,798,2,2,2,,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
327,168,21,1,,2820,2288,FULFILLED,ARS,69480.0,14590.8,0.0,84070.8
328,375,1236,1,,1160,1582,FULFILLED,ARS,24696.0,5186.16,1200.0,31082.16
329,407,130,1,,2634,1458,FULFILLED,ARS,66975.0,14064.75,1200.0,82239.75
330,75,169,1,,1195,2389,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
331,349,973,2,2,2,2436,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
332,359,1449,1,,1764,2195,FULFILLED,ARS,55935.0,11746.35,900.0,68581.35
333,626,210,1,,2680,3168,PAID,ARS,50700.0,10647.0,1200.0,62547.0
334,351,737,1,,2292,2218,CANCELLED,ARS,12936.0,2716.56,900.0,16552.56
335,493,1350,1,,1059,1764,PAID,ARS,57720.0,12121.2,1500.0,71341.2
336,41,170,1,,1428,1984,FULFILLED,ARS,59910.0,12581.1,1200.0,73691.1
337,201,217,1,,1796,2687,FULFILLED,ARS,38400.0,8064.0,1500.0,47964.0
338,256,254,1,,2438,2749,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
339,82,1400,1,,1653,722,REFUNDED,ARS,38220.0,8026.2,900.0,47146.2
340,494,1213,1,,2202,1905,CANCELLED,ARS,44100.0,9261.0,1200.0,54561.0
341,218,1410,1,,3049,167,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
342,356,128,2,2,2,2350,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
343,280,499,1,,601,1440,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
344,224,494,1,,2683,2641,FULFILLED,ARS,22140.0,4649.4,1200.0,27989.4
345,205,755,1,,2503,561,PAID,ARS,33000.0,6930.0,1500.0,41430.0
346,122,518,1,,2592,359,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
347,437,1171,2,4,4,261,PAID,ARS,34200.0,7182.0,0.0,41382.0
348,231,1261,1,,1440,2085,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
349,320,468,2,4,4,2981,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
350,242,503,1,,2651,803,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
351,78,1073,2,3,3,863,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
352,124,997,2,1,1,1525,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
353,413,435,1,,2445,1597,FULFILLED,ARS,28350.0,5953.5,900.0,35203.5
354,494,1401,2,4,4,74,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
355,495,202,1,,1194,2684,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0
356,344,920,1,,173,,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
357,522,1101,1,,1472,,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
358,60,305,1,,1215,1282,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
359,555,268,1,,2817,2452,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
360,191,636,2,3,3,3010,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
361,267,736,2,4,4,3148,FULFILLED,ARS,51960.0,10911.6,0.0,62871.6
362,385,938,1,,227,1982,FULFILLED,ARS,59160.0,12423.6,1200.0,72783.6
363,227,356,1,,2341,2344,PAID,ARS,36000.0,7560.0,0.0,43560.0
364,159,544,1,,406,874,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
365,596,952,2,2,2,3061,PAID,ARS,24696.0,5186.16,0.0,29882.16
366,598,1016,1,,398,2287,REFUNDED,ARS,66600.0,13986.0,900.0,81486.0
367,562,1183,1,,449,1945,FULFILLED,ARS,46305.0,9724.05,1500.0,57529.05
368,475,1154,1,,1665,2955,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
369,307,1056,1,,2061,1505,CANCELLED,ARS,21600.0,4536.0,1200.0,27336.0
370,346,666,2,1,1,1635,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
371,596,1010,2,2,2,325,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
372,15,977,1,,669,1694,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
373,234,172,1,,1165,683,PAID,ARS,11970.0,2513.7,900.0,15383.7
374,49,1179,1,,962,1331,PAID,ARS,12600.0,2646.0,900.0,16146.0
375,470,1048,2,2,2,3000,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
376,541,480,1,,2572,2379,FULFILLED,ARS,14175.0,2976.75,900.0,18051.75
377,350,164,2,2,2,833,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
378,215,902,2,1,1,1027,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
379,614,1096,1,,442,254,FULFILLED,ARS,39690.0,8334.9,1200.0,49224.9
380,532,1208,1,,2804,1379,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
381,165,538,2,2,2,,FULFILLED,ARS,56640.0,11894.4,0.0,68534.4
382,504,695,1,,1403,1944,FULFILLED,ARS,65520.0,13759.2,1500.0,80779.2
383,173,766,1,,1821,1019,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
384,325,295,2,2,2,236,FULFILLED,ARS,42525.0,8930.25,0.0,51455.25
385,525,864,1,,705,1406,PAID,ARS,35280.0,7408.8,0.0,42688.8
386,132,314,2,2,2,796,FULFILLED,ARS,75450.0,15844.5,0.0,91294.5
387,297,299,2,1,1,,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
388,452,786,1,,1285,2754,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
389,155,356,1,,3017,2023,FULFILLED,ARS,43500.0,9135.0,1200.0,53835.0
390,124,792,1,,2065,413,PAID,ARS,10260.0,2154.6,0.0,12414.6
391,76,88,1,,1077,770,FULFILLED,ARS,15750.0,3307.5,900.0,19957.5
392,38,1426,1,,1346,,REFUNDED,ARS,13500.0,2835.0,900.0,17235.0
393,228,1,2,2,2,1229,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
394,80,803,2,3,3,1971,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
395,578,589,1,,2934,1438,PAID,ARS,38475.0,8079.75,900.0,47454.75
396,153,1238,2,3,3,2722,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
397,227,293,1,,1043,1973,FULFILLED,ARS,46980.0,9865.8,1200.0,58045.8
398,552,882,1,,496,2425,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
399,89,913,1,,3172,400,REFUNDED,ARS,65280.0,13708.8,1200.0,80188.8
400,277,960,2,2,2,1347,FULFILLED,ARS,47400.0,9954.0,0.0,57354.0
401,438,1084,2,1,1,2362,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
402,541,1411,2,2,2,3100,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
403,354,889,1,,1351,2167,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
404,349,814,1,,1075,2030,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
405,437,293,1,,1501,582,FULFILLED,ARS,36840.0,7736.4,1500.0,46076.4
406,232,1121,1,,568,1877,FULFILLED,ARS,65040.0,13658.4,1500.0,80198.4
407,238,696,2,1,1,1508,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
408,543,331,1,,2783,1707,CANCELLED,ARS,25650.0,5386.5,0.0,31036.5
409,317,106,1,,1901,1657,PAID,ARS,30870.0,6482.7,900.0,38252.7
410,612,918,2,2,2,2640,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0
411,567,305,1,,2334,,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
412,313,381,1,,3108,649,PAID,ARS,38475.0,8079.75,1200.0,47754.75
413,324,176,2,3,3,,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
414,148,1269,2,2,2,2017,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
415,498,128,1,,1304,,FULFILLED,ARS,39450.0,8284.5,900.0,48634.5
416,486,424,2,2,2,2976,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
417,521,7,2,4,4,788,CANCELLED,ARS,32340.0,6791.4,0.0,39131.4
418,90,105,2,3,3,2636,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
419,179,1415,1,,984,2354,REFUNDED,ARS,38400.0,8064.0,900.0,47364.0
420,82,283,1,,941,2507,FULFILLED,ARS,64410.0,13526.1,1500.0,79436.1
421,344,1430,2,2,2,176,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
422,244,673,1,,2831,140,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
423,419,1419,1,,2928,1921,FULFILLED,ARS,55500.0,11655.0,900.0,68055.0
424,526,39,2,1,1,1882,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
425,191,189,1,,6,2762,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
426,635,526,2,2,2,,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
427,192,790,1,,874,246,PAID,ARS,36000.0,7560.0,0.0,43560.0
428,188,464,1,,1238,2446,FULFILLED,ARS,35670.0,7490.7,0.0,43160.7
429,50,262,1,,2189,764,CANCELLED,ARS,29400.0,6174.0,900.0,36474.0
430,468,1051,2,1,1,266,FULFILLED,ARS,58860.0,12360.6,0.0,71220.6
431,394,582,1,,2752,1138,FULFILLED,ARS,37800.0,7938.0,900.0,46638.0
432,615,3,1,,1934,2662,FULFILLED,ARS,34020.0,7144.2,1500.0,42664.2
433,20,678,1,,67,1624,FULFILLED,ARS,37620.0,7900.2,1500.0,47020.2
434,375,369,1,,1834,1779,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
435,103,71,1,,1894,2242,REFUNDED,ARS,24000.0,5040.0,1500.0,30540.0
436,140,1251,1,,3078,2395,FULFILLED,ARS,58920.0,12373.2,900.0,72193.2
437,230,143,2,4,4,784,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
438,306,126,1,,73,,PAID,ARS,42750.0,8977.5,0.0,51727.5
439,489,945,2,4,4,1053,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
440,4,592,1,,3164,332,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
441,302,462,2,2,2,1334,FULFILLED,ARS,60840.0,12776.4,0.0,73616.4
442,78,274,1,,627,1286,FULFILLED,ARS,37044.0,7779.24,1500.0,46323.24
443,145,703,2,3,3,955,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
444,478,723,2,1,1,526,CANCELLED,ARS,99975.0,20994.75,0.0,120969.75
445,382,310,1,,69,632,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
446,205,410,2,2,2,698,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
447,226,495,1,,1228,2611,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
448,313,457,1,,2613,3154,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
449,377,852,2,1,1,2187,PAID,ARS,11400.0,2394.0,0.0,13794.0
450,93,793,1,,2005,1947,PAID,ARS,56460.0,11856.6,1200.0,69516.6
451,250,789,1,,1384,,FULFILLED,ARS,15750.0,3307.5,1200.0,20257.5
452,101,1075,2,4,4,2354,REFUNDED,ARS,28500.0,5985.0,0.0,34485.0
453,425,814,1,,2031,2625,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
454,105,1270,1,,717,830,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
455,509,442,1,,67,84,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
456,205,1109,1,,1487,2916,CANCELLED,ARS,83880.0,17614.8,1200.0,102694.8
457,270,1107,2,4,4,1550,FULFILLED,ARS,67590.0,14193.9,0.0,81783.9
458,636,1229,1,,23,251,PAID,ARS,12825.0,2693.25,900.0,16418.25
459,301,498,1,,2170,,FULFILLED,ARS,39750.0,8347.5,0.0,48097.5
460,350,738,1,,1364,1255,REFUNDED,ARS,23760.0,4989.6,0.0,28749.6
461,92,1412,1,,327,2191,FULFILLED,ARS,15435.0,3241.35,0.0,18676.35
462,84,1462,1,,2211,1267,FULFILLED,ARS,22140.0,4649.4,1200.0,27989.4
463,147,167,1,,900,1158,PAID,ARS,45000.0,9450.0,1200.0,55650.0
464,607,1066,1,,517,545,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
465,101,1075,2,1,1,75,CANCELLED,ARS,37044.0,7779.24,0.0,44823.24
466,218,1393,1,,2360,1078,CANCELLED,ARS,99450.0,20884.5,0.0,120334.5
467,561,181,1,,1085,187,FULFILLED,ARS,54750.0,11497.5,1200.0,67447.5
468,368,746,2,2,2,66,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
469,303,1188,1,,2144,1497,CREATED,ARS,37620.0,7900.2,1500.0,47020.2
470,528,803,1,,2869,3128,FULFILLED,ARS,39690.0,8334.9,900.0,48924.9
471,39,316,2,2,2,1278,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
472,12,56,2,1,1,317,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
473,573,1427,1,,1425,2585,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08
474,424,1172,1,,27,2875,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
475,216,613,2,1,1,1694,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
476,500,941,2,2,2,1578,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0
477,453,748,1,,1602,264,FULFILLED,ARS,59100.0,12411.0,900.0,72411.0
478,503,780,1,,68,2102,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
479,39,642,2,3,3,295,CANCELLED,ARS,10800.0,2268.0,0.0,13068.0
480,556,320,2,2,2,1194,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
481,525,843,2,3,3,837,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
482,29,956,2,2,2,,FULFILLED,ARS,24150.0,5071.5,0.0,29221.5
483,342,348,2,1,1,2903,REFUNDED,ARS,31350.0,6583.5,0.0,37933.5
484,8,445,1,,612,673,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
485,584,758,1,,3156,2493,REFUNDED,ARS,26400.0,5544.0,1200.0,33144.0
486,179,481,1,,2818,509,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5
487,206,1303,2,3,3,264,FULFILLED,ARS,42900.0,9009.0,0.0,51909.0
488,366,1020,2,4,4,2828,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
489,141,1376,1,,1593,2641,REFUNDED,ARS,45000.0,9450.0,900.0,55350.0
490,602,1083,2,1,1,1345,FULFILLED,ARS,55920.0,11743.2,0.0,67663.2
491,274,760,2,1,1,387,PAID,ARS,25500.0,5355.0,0.0,30855.0
492,321,1011,2,2,2,1742,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
493,636,913,2,3,3,1837,PAID,ARS,30435.0,6391.35,0.0,36826.35
494,543,1012,1,,1953,3151,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
495,207,1228,1,,2718,3141,FULFILLED,ARS,46305.0,9724.05,1200.0,57229.05
496,486,1180,2,3,3,1379,CANCELLED,ARS,69300.0,14553.0,0.0,83853.0
497,319,173,1,,2522,1421,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0
498,247,143,2,1,1,355,CREATED,ARS,69000.0,14490.0,0.0,83490.0
499,247,1036,1,,318,978,PAID,ARS,14700.0,3087.0,900.0,18687.0
500,553,829,1,,2139,,CANCELLED,ARS,14175.0,2976.75,1200.0,18351.75
501,467,214,1,,2662,688,CANCELLED,ARS,56400.0,11844.0,1500.0,69744.0
502,140,1242,2,1,1,2468,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
503,277,1379,1,,559,910,PAID,ARS,21600.0,4536.0,900.0,27036.0
504,598,1415,1,,3062,696,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
505,405,511,1,,2531,,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
506,470,920,2,2,2,1987,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0
507,341,69,1,,611,42,REFUNDED,ARS,35910.0,7541.1,1200.0,44651.1
508,557,492,2,4,4,1304,PAID,ARS,15750.0,3307.5,0.0,19057.5
509,155,523,1,,1392,1405,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
510,581,1382,1,,60,2882,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0
511,246,310,1,,2267,993,FULFILLED,ARS,60600.0,12726.0,1500.0,74826.0
512,7,457,1,,2650,2567,PAID,ARS,49500.0,10395.0,0.0,59895.0
513,625,396,1,,2878,2141,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
514,348,538,2,3,3,,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
515,287,6,2,1,1,2658,PAID,ARS,77100.0,16191.0,0.0,93291.0
516,1,733,1,,1421,1648,FULFILLED,ARS,14850.0,3118.5,900.0,18868.5
517,443,56,2,1,1,2423,FULFILLED,ARS,89280.0,18748.8,0.0,108028.8
518,172,367,1,,2620,993,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0
519,539,812,2,1,1,2117,PAID,ARS,10800.0,2268.0,0.0,13068.0
520,112,669,1,,1410,2944,PAID,ARS,49560.0,10407.6,900.0,60867.6
521,29,566,1,,2584,2110,FULFILLED,ARS,80280.0,16858.8,1500.0,98638.8
522,240,1055,1,,2176,2923,FULFILLED,ARS,52725.0,11072.25,0.0,63797.25
523,239,577,1,,3111,643,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
524,264,689,2,3,3,2667,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
525,134,787,2,4,4,1856,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
526,13,32,1,,2191,2150,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
527,50,434,1,,1440,1429,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
528,505,1470,2,2,2,,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
529,53,226,2,3,3,630,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
530,293,1190,1,,3145,515,PAID,ARS,47760.0,10029.6,1200.0,58989.6
531,132,1004,1,,1335,2377,FULFILLED,ARS,23520.0,4939.2,1500.0,29959.2
532,344,1315,2,4,4,2705,REFUNDED,ARS,33000.0,6930.0,0.0,39930.0
533,285,701,1,,66,,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
534,484,843,1,,1627,3012,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
535,418,1167,1,,270,1327,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
536,465,681,1,,1809,2280,FULFILLED,ARS,48216.0,10125.36,1200.0,59541.36
537,427,513,2,4,4,1158,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
538,243,970,2,1,1,2541,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
539,351,383,1,,1760,70,PAID,ARS,24300.0,5103.0,1500.0,30903.0
540,425,527,1,,705,2111,FULFILLED,ARS,42768.0,8981.28,1500.0,53249.28
541,458,757,1,,159,2526,CANCELLED,ARS,10800.0,2268.0,0.0,13068.0
542,366,12,2,3,3,2594,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
543,123,1022,1,,567,273,FULFILLED,ARS,37044.0,7779.24,1200.0,46023.24
544,209,619,1,,2381,91,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
545,83,461,2,3,3,1001,FULFILLED,ARS,14850.0,3118.5,0.0,17968.5
546,453,1454,2,1,1,2781,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
547,321,1199,1,,406,389,FULFILLED,ARS,23760.0,4989.6,1200.0,29949.6
548,519,1398,1,,91,,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
549,627,401,1,,119,139,FULFILLED,ARS,29925.0,6284.25,900.0,37109.25
550,439,1360,1,,283,,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
551,471,768,1,,1343,530,FULFILLED,ARS,34020.0,7144.2,1500.0,42664.2
552,638,295,1,,463,744,FULFILLED,ARS,34800.0,7308.0,1200.0,43308.0
553,480,1270,2,2,2,,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
554,176,999,2,3,3,1498,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
555,511,264,1,,249,3152,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
556,579,1372,1,,2737,606,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
557,388,103,2,1,1,3058,PAID,ARS,29160.0,6123.6,0.0,35283.6
558,99,493,2,3,3,1527,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
559,267,136,2,4,4,2658,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
560,377,1399,2,1,1,2782,PAID,ARS,58350.0,12253.5,0.0,70603.5
561,494,1364,1,,1353,2353,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
562,440,1437,1,,562,2114,PAID,ARS,34200.0,7182.0,0.0,41382.0
563,521,108,1,,2457,957,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
564,80,1480,2,2,2,1548,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5
565,134,1220,2,4,4,2752,FULFILLED,ARS,37200.0,7812.0,0.0,45012.0
566,162,439,1,,298,1764,CANCELLED,ARS,70500.0,14805.0,1200.0,86505.0
567,465,68,1,,932,850,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
568,218,691,2,4,4,3002,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
569,172,1039,2,4,4,1729,CREATED,ARS,30780.0,6463.8,0.0,37243.8
570,497,1259,2,1,1,100,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
571,245,1373,2,1,1,2421,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
572,112,274,2,3,3,3147,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
573,245,1372,2,1,1,2706,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
574,13,1385,1,,2096,32,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
575,88,433,1,,2457,1009,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0
576,485,531,2,1,1,16,CANCELLED,ARS,39690.0,8334.9,0.0,48024.9
577,152,1152,1,,1450,65,PAID,ARS,21600.0,4536.0,1200.0,27336.0
578,381,1031,2,2,2,302,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
579,323,524,2,1,1,165,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62
580,487,196,1,,279,1257,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0
581,128,90,1,,498,,CANCELLED,ARS,57096.0,11990.16,1200.0,70286.16
582,91,1426,1,,791,1639,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
583,281,844,1,,2497,1892,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
584,340,1440,1,,1933,,REFUNDED,ARS,35280.0,7408.8,900.0,43588.8
585,169,978,1,,1918,1620,REFUNDED,ARS,25260.0,5304.6,900.0,31464.6
586,141,1150,2,3,3,177,FULFILLED,ARS,25800.0,5418.0,0.0,31218.0
587,603,402,1,,808,,PAID,ARS,41400.0,8694.0,900.0,50994.0
588,366,334,2,2,2,,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
589,416,99,1,,1282,1280,CREATED,ARS,65760.0,13809.6,1500.0,81069.6
590,579,1420,2,1,1,1984,FULFILLED,ARS,25470.0,5348.7,0.0,30818.7
591,181,903,1,,1082,18,FULFILLED,ARS,57712.5,12119.62,1200.0,71032.12
592,299,258,1,,654,,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
593,54,223,2,2,2,2682,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
594,218,376,2,3,3,2620,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
595,437,919,1,,847,499,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5
596,314,900,1,,41,87,FULFILLED,ARS,25695.0,5395.95,900.0,31990.95
597,225,639,2,1,1,1839,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25
598,56,188,1,,1543,2098,FULFILLED,ARS,67620.0,14200.2,1200.0,83020.2
599,297,147,2,4,4,24,PAID,ARS,24696.0,5186.16,0.0,29882.16
600,60,1119,1,,529,1336,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
601,377,41,1,,728,1608,PAID,ARS,40500.0,8505.0,0.0,49005.0
602,249,589,1,,2594,1107,PAID,ARS,14250.0,2992.5,0.0,17242.5
603,340,358,1,,2069,2520,FULFILLED,ARS,42525.0,8930.25,1200.0,52655.25
604,494,358,1,,1817,141,FULFILLED,ARS,33948.0,7129.08,0.0,41077.08
605,302,855,1,,840,2610,FULFILLED,ARS,48510.0,10187.1,1200.0,59897.1
606,165,142,2,2,2,2961,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
607,50,79,2,3,3,1544,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5
608,154,338,1,,443,1300,FULFILLED,ARS,29160.0,6123.6,900.0,36183.6
609,321,1019,2,1,1,293,FULFILLED,ARS,54000.0,11340.0,0.0,65340.0
610,146,590,2,2,2,283,PAID,ARS,37620.0,7900.2,0.0,45520.2
611,482,1120,1,,2137,,FULFILLED,ARS,71370.0,14987.7,1200.0,87557.7
612,229,1154,1,,2238,222,FULFILLED,ARS,23520.0,4939.2,1500.0,29959.2
613,501,1228,1,,911,,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
614,595,172,1,,1078,2427,FULFILLED,ARS,25080.0,5266.8,900.0,31246.8
615,398,593,2,3,3,1519,FULFILLED,ARS,74454.0,15635.34,0.0,90089.34
616,31,681,2,2,2,2320,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
617,479,840,1,,486,1283,FULFILLED,ARS,48300.0,10143.0,0.0,58443.0
618,172,1145,1,,35,1493,PAID,ARS,31752.0,6667.92,900.0,39319.92
619,381,412,1,,2750,2752,PAID,ARS,30000.0,6300.0,900.0,37200.0
620,574,400,1,,2865,1965,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
621,51,698,1,,181,586,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
622,298,751,1,,2750,2846,FULFILLED,ARS,69300.0,14553.0,900.0,84753.0
623,534,1495,1,,576,606,FULFILLED,ARS,55752.0,11707.92,1200.0,68659.92
