session_id,date_sk,customer_sk,channel_sk,started_at,ended_at,source,device
11000000321,590,307.0,,2025-08-12 10:31:00,2025-08-12 11:28:00,direct,mobile
11000000322,91,,,2024-03-31 04:39:39,2024-03-31 05:18:39,referral,mobile
11000000323,3,633.0,,2024-01-03 13:47:13,2024-01-03 14:17:13,social,desktop
11000000324,183,,,2024-07-01 19:19:05,2024-07-01 20:19:05,ads,mobile
11000000325,317,,,2024-11-12 21:03:23,,direct,mobile
11000000326,74,1315.0,,2024-03-14 01:43:08,2024-03-14 01:50:08,direct,mobile
11000000327,186,593.0,,2024-07-04 01:18:28,2024-07-04 01:37:28,direct,mobile
11000000328,550,176.0,,2025-07-03 20:45:22,2025-07-03 21:18:22,social,desktop
11000000329,579,1182.0,,2025-08-01 14:12:47,2025-08-01 14:36:47,ads,mobile
11000000330,334,,,2024-11-29 10:28:55,2024-11-29 10:57:55,social,mobile
11000000331,516,564.0,,2025-05-30 09:18:26,2025-05-30 10:10:26,direct,mobile
11000000332,574,249.0,,2025-07-27 08:40:22,2025-07-27 09:25:22,ads,desktop
11000000333,431,,,2025-03-06 19:00:37,2025-03-06 19:32:37,email,mobile
11000000334,486,,,2025-04-30 17:32:04,2025-04-30 18:04:04,referral,desktop
11000000335,332,945.0,,2024-11-27 22:42:23,2024-11-27 23:20:23,ads,mobile
11000000336,200,1433.0,,2024-07-18 00:17:10,2024-07-18 01:10:10,direct,desktop
11000000337,341,315.0,,2024-12-06 11:45:28,2024-12-06 11:55:28,direct,mobile
11000000338,151,422.0,,2024-05-30 21:36:40,2024-05-30 22:15:40,referral,mobile
11000000339,289,1297.0,,2024-10-15 22:47:50,2024-10-15 23:23:50,direct,desktop
11000000340,166,1475.0,,2024-06-14 21:38:51,2024-06-14 22:09:51,ads,desktop
11000000341,146,,,2024-05-25 01:09:36,2024-05-25 01:30:36,social,mobile
11000000342,525,319.0,,2025-06-08 19:45:57,,referral,desktop
11000000343,190,839.0,,2024-07-08 04:38:19,2024-07-08 05:01:19,ads,mobile
11000000344,439,,,2025-03-14 07:46:39,2025-03-14 08:30:39,ads,mobile
11000000345,112,,,2024-04-21 19:02:43,2024-04-21 19:03:43,direct,mobile
11000000346,429,,,2025-03-04 08:56:08,2025-03-04 08:59:08,direct,desktop
11000000347,625,994.0,,2025-09-16 20:18:36,2025-09-16 21:03:36,direct,mobile
11000000348,535,,,2025-06-18 22:31:51,2025-06-18 22:51:51,direct,mobile
11000000349,160,579.0,,2024-06-08 12:50:12,2024-06-08 13:49:12,ads,mobile
11000000350,387,,,2025-01-21 11:17:43,2025-01-21 11:46:43,ads,desktop
11000000351,621,588.0,,2025-09-12 18:42:06,2025-09-12 19:04:06,ads,tablet
11000000352,122,,,2024-05-01 13:02:56,2024-05-01 13:37:56,ads,desktop
11000000353,286,,,2024-10-12 07:03:30,2024-10-12 07:05:30,referral,desktop
11000000354,437,,,2025-03-12 14:28:07,2025-03-12 15:20:07,direct,desktop
11000000355,75,373.0,,2024-03-15 17:44:40,2024-03-15 17:46:40,ads,desktop
11000000356,523,,,2025-06-06 14:34:00,2025-06-06 14:41:00,ads,mobile
11000000357,492,,,2025-05-06 15:15:15,2025-05-06 16:03:15,ads,desktop
11000000358,481,823.0,,2025-04-25 17:16:28,2025-04-25 18:06:28,ads,mobile
11000000359,474,266.0,,2025-04-18 18:47:20,2025-04-18 19:29:20,ads,mobile
11000000360,493,1406.0,,2025-05-07 14:59:10,2025-05-07 15:13:10,referral,tablet
11000000361,221,,,2024-08-08 08:38:23,2024-08-08 09:01:23,referral,desktop
11000000362,223,234.0,,2024-08-10 23:59:50,,ads,mobile
11000000363,385,1261.0,,2025-01-19 15:05:30,2025-01-19 15:55:30,social,desktop
11000000364,619,521.0,,2025-09-10 08:14:50,2025-09-10 08:51:50,ads,mobile
11000000365,191,150.0,,2024-07-09 21:46:25,2024-07-09 22:16:25,ads,mobile
11000000366,429,1340.0,,2025-03-04 12:06:50,2025-03-04 12:40:50,direct,mobile
11000000367,35,,,2024-02-04 21:25:08,2024-02-04 21:52:08,social,mobile
11000000368,494,1249.0,,2025-05-08 20:34:18,2025-05-08 21:18:18,social,desktop
11000000369,298,539.0,,2024-10-24 17:39:47,2024-10-24 18:31:47,direct,mobile
11000000370,70,,,2024-03-10 07:15:24,2024-03-10 07:44:24,social,desktop
11000000371,605,,,2025-08-27 01:19:19,2025-08-27 01:35:19,referral,desktop
11000000372,335,1175.0,,2024-11-30 15:28:50,2024-11-30 16:22:50,direct,mobile
11000000373,593,,,2025-08-15 12:50:18,2025-08-15 13:17:18,social,mobile
11000000374,457,908.0,,2025-04-01 00:17:08,2025-04-01 00:47:08,ads,mobile
11000000375,369,,,2025-01-03 17:06:13,2025-01-03 17:45:13,ads,mobile
11000000376,563,726.0,,2025-07-16 09:11:50,2025-07-16 09:55:50,direct,desktop
11000000377,189,922.0,,2024-07-07 01:27:19,2024-07-07 02:03:19,email,tablet
11000000378,226,1053.0,,2024-08-13 16:25:27,2024-08-13 17:19:27,referral,mobile
11000000379,204,,,2024-07-22 15:20:45,2024-07-22 16:11:45,referral,mobile
11000000380,501,,,2025-05-15 01:18:44,2025-05-15 01:52:44,referral,mobile
11000000381,374,256.0,,2025-01-08 21:14:18,2025-01-08 21:57:18,direct,desktop
11000000382,91,1005.0,,2024-03-31 03:08:28,2024-03-31 03:22:28,ads,mobile
11000000383,554,982.0,,2025-07-07 03:46:00,2025-07-07 04:15:00,direct,desktop
11000000384,356,1338.0,,2024-12-21 20:20:43,2024-12-21 20:45:43,email,desktop
11000000385,425,710.0,,2025-02-28 19:49:21,2025-02-28 20:05:21,ads,mobile
11000000386,130,789.0,,2024-05-09 15:35:28,2024-05-09 16:19:28,direct,mobile
11000000387,235,,,2024-08-22 22:25:49,2024-08-22 23:14:49,referral,mobile
11000000388,230,1409.0,,2024-08-17 12:50:10,,ads,desktop
11000000389,255,660.0,,2024-09-11 17:08:01,2024-09-11 17:32:01,direct,desktop
11000000390,104,1483.0,,2024-04-13 16:00:41,2024-04-13 16:28:41,social,desktop
11000000391,402,504.0,,2025-02-05 23:48:02,2025-02-05 23:57:02,direct,mobile
11000000392,283,,,2024-10-09 07:06:29,2024-10-09 07:59:29,direct,desktop
11000000393,566,,,2025-07-19 01:41:51,2025-07-19 02:10:51,referral,mobile
11000000394,225,656.0,,2024-08-12 12:29:56,2024-08-12 12:52:56,referral,mobile
11000000395,634,,,2025-09-25 09:38:53,,ads,desktop
11000000396,309,1459.0,,2024-11-04 13:34:29,2024-11-04 14:10:29,referral,mobile
11000000397,106,,,2024-04-15 13:46:40,2024-04-15 14:02:40,ads,mobile
11000000398,177,,,2024-06-25 07:02:21,2024-06-25 07:41:21,direct,desktop
11000000399,430,133.0,,2025-03-05 12:25:20,2025-03-05 13:04:20,social,desktop
11000000400,60,1248.0,,2024-02-29 22:45:58,,referral,tablet
11000000401,107,,,2024-04-16 14:58:36,2024-04-16 15:05:36,ads,mobile
11000000402,190,389.0,,2024-07-08 15:55:54,2024-07-08 16:36:54,referral,desktop
11000000403,119,508.0,,2024-04-28 16:26:41,2024-04-28 16:54:41,ads,mobile
11000000404,201,1403.0,,2024-07-19 05:38:45,2024-07-19 05:42:45,social,mobile
11000000405,513,,,2025-05-27 03:21:32,2025-05-27 04:17:32,ads,mobile
11000000406,605,,,2025-08-27 22:51:38,2025-08-27 23:11:38,ads,mobile
11000000407,591,354.0,,2025-08-13 05:46:44,2025-08-13 05:55:44,ads,mobile
11000000408,215,1493.0,,2024-08-02 05:15:13,2024-08-02 06:15:13,direct,mobile
11000000409,369,,,2025-01-03 12:02:55,2025-01-03 12:41:55,ads,mobile
11000000410,263,381.0,,2024-09-19 15:40:42,2024-09-19 15:57:42,ads,mobile
11000000411,218,229.0,,2024-08-05 09:46:28,2024-08-05 09:47:28,referral,mobile
11000000412,437,1377.0,,2025-03-12 01:40:49,2025-03-12 02:05:49,ads,desktop
11000000413,227,,,2024-08-14 08:00:27,2024-08-14 08:20:27,direct,mobile
11000000414,98,57.0,,2024-04-07 13:59:31,2024-04-07 14:01:31,direct,mobile
11000000415,511,1353.0,,2025-05-25 03:41:57,2025-05-25 04:09:57,ads,desktop
11000000416,121,,,2024-04-30 02:31:35,2024-04-30 02:44:35,referral,tablet
11000000417,77,606.0,,2024-03-17 00:13:04,2024-03-17 00:36:04,social,desktop
11000000418,261,1290.0,,2024-09-17 15:56:28,,ads,mobile
11000000419,270,,,2024-09-26 13:46:20,2024-09-26 14:39:20,referral,mobile
11000000420,550,577.0,,2025-07-03 14:54:46,2025-07-03 15:03:46,direct,mobile
11000000421,531,1400.0,,2025-06-14 17:12:21,2025-06-14 17:52:21,direct,mobile
11000000422,165,,,2024-06-13 00:16:41,2024-06-13 01:03:41,ads,tablet
11000000423,550,760.0,,2025-07-03 20:13:26,2025-07-03 20:59:26,direct,mobile
11000000424,498,227.0,,2025-05-12 13:13:36,2025-05-12 13:59:36,direct,mobile
11000000425,175,577.0,,2024-06-23 07:09:36,2024-06-23 07:54:36,ads,tablet
11000000426,450,,,2025-03-25 23:25:07,2025-03-26 00:21:07,ads,mobile
11000000427,547,939.0,,2025-06-30 21:12:10,2025-06-30 21:50:10,ads,mobile
11000000428,274,,,2024-09-30 13:38:35,2024-09-30 13:54:35,referral,mobile
11000000429,49,546.0,,2024-02-18 09:13:11,2024-02-18 09:26:11,direct,mobile
11000000430,635,,,2025-09-26 00:21:44,2025-09-26 00:53:44,referral,mobile
11000000431,605,1064.0,,2025-08-27 12:05:09,2025-08-27 13:04:09,direct,mobile
11000000432,81,1032.0,,2024-03-21 15:29:30,2024-03-21 15:57:30,ads,mobile
11000000433,49,1488.0,,2024-02-18 08:08:37,2024-02-18 09:08:37,referral,mobile
11000000434,371,1140.0,,2025-01-05 12:46:47,2025-01-05 13:39:47,direct,mobile
11000000435,268,1149.0,,2024-09-24 12:22:20,2024-09-24 13:01:20,referral,mobile
11000000436,345,484.0,,2024-12-10 08:41:52,2024-12-10 09:01:52,direct,mobile
11000000437,631,676.0,,2025-09-22 00:14:59,2025-09-22 00:24:59,direct,desktop
11000000438,585,131.0,,2025-08-07 09:45:43,,referral,mobile
11000000439,279,863.0,,2024-10-05 12:22:40,2024-10-05 13:18:40,direct,desktop
11000000440,382,828.0,,2025-01-16 03:56:34,2025-01-16 04:35:34,direct,mobile
11000000441,228,951.0,,2024-08-15 03:08:23,2024-08-15 03:56:23,ads,mobile
11000000442,485,907.0,,2025-04-29 09:17:10,,direct,mobile
11000000443,460,,,2025-04-04 01:44:34,2025-04-04 01:57:34,ads,mobile
11000000444,330,669.0,,2024-11-25 09:07:12,2024-11-25 09:55:12,direct,desktop
11000000445,71,,,2024-03-11 12:23:30,2024-03-11 12:49:30,ads,desktop
11000000446,460,141.0,,2025-04-04 20:22:59,2025-04-04 20:43:59,ads,mobile
11000000447,419,574.0,,2025-02-22 19:20:09,2025-02-22 20:04:09,ads,mobile
11000000448,470,975.0,,2025-04-14 17:26:42,2025-04-14 17:50:42,email,mobile
11000000449,112,,,2024-04-21 09:10:28,2024-04-21 09:39:28,direct,desktop
11000000450,253,1042.0,,2024-09-09 16:32:39,2024-09-09 16:59:39,ads,mobile
11000000451,537,397.0,,2025-06-20 00:27:13,2025-06-20 00:41:13,referral,mobile
11000000452,173,1301.0,,2024-06-21 21:09:37,2024-06-21 21:31:37,ads,mobile
11000000453,283,730.0,,2024-10-09 05:10:06,2024-10-09 05:53:06,referral,mobile
11000000454,401,,,2025-02-04 00:03:03,2025-02-04 00:48:03,social,mobile
11000000455,307,478.0,,2024-11-02 10:40:48,2024-11-02 10:53:48,direct,mobile
11000000456,158,270.0,,2024-06-06 07:02:30,2024-06-06 07:37:30,direct,desktop
11000000457,284,,,2024-10-10 00:32:52,2024-10-10 00:46:52,social,desktop
11000000458,148,,,2024-05-27 20:56:06,2024-05-27 21:26:06,referral,mobile
11000000459,169,749.0,,2024-06-17 13:25:08,2024-06-17 13:57:08,referral,mobile
11000000460,258,,,2024-09-14 10:46:17,2024-09-14 10:52:17,direct,mobile
11000000461,223,,,2024-08-10 13:45:52,2024-08-10 13:53:52,direct,mobile
11000000462,454,,,2025-03-29 17:41:17,2025-03-29 17:49:17,referral,mobile
11000000463,115,947.0,,2024-04-24 05:25:10,2024-04-24 05:56:10,ads,mobile
11000000464,208,,,2024-07-26 10:10:15,2024-07-26 11:01:15,referral,mobile
11000000465,592,829.0,,2025-08-14 10:24:59,2025-08-14 11:02:59,ads,mobile
11000000466,639,6.0,,2025-09-30 04:44:23,2025-09-30 04:48:23,ads,mobile
11000000467,538,231.0,,2025-06-21 18:41:41,2025-06-21 19:02:41,ads,mobile
11000000468,409,,,2025-02-12 09:07:41,2025-02-12 09:57:41,ads,mobile
11000000469,418,1473.0,,2025-02-21 09:37:50,2025-02-21 09:48:50,ads,mobile
11000000470,444,845.0,,2025-03-19 15:32:55,2025-03-19 15:38:55,email,mobile
11000000471,51,456.0,,2024-02-20 22:22:03,2024-02-20 22:42:03,ads,mobile
11000000472,510,,,2025-05-24 02:05:44,2025-05-24 02:55:44,referral,desktop
11000000473,632,417.0,,2025-09-23 02:38:29,2025-09-23 03:03:29,direct,mobile
11000000474,497,202.0,,2025-05-11 17:11:33,2025-05-11 17:36:33,direct,mobile
11000000475,447,78.0,,2025-03-22 08:34:05,2025-03-22 08:42:05,social,mobile
11000000476,315,,,2024-11-10 09:23:10,2024-11-10 09:34:10,email,mobile
11000000477,193,,,2024-07-11 07:02:38,,referral,desktop
11000000478,473,1060.0,,2025-04-17 15:05:35,2025-04-17 15:18:35,direct,mobile
11000000479,142,663.0,,2024-05-21 12:39:38,2024-05-21 12:43:38,direct,mobile
11000000480,223,176.0,,2024-08-10 09:06:29,2024-08-10 09:29:29,ads,desktop
11000000481,110,,,2024-04-19 03:23:26,2024-04-19 03:31:26,ads,desktop
11000000482,262,1243.0,,2024-09-18 12:09:12,2024-09-18 12:35:12,ads,mobile
11000000483,98,,,2024-04-07 08:20:22,2024-04-07 08:34:22,direct,mobile
11000000484,450,1458.0,,2025-03-25 14:10:05,,ads,mobile
11000000485,494,408.0,,2025-05-08 12:27:43,2025-05-08 13:26:43,ads,mobile
11000000486,399,1301.0,,2025-02-02 21:32:14,2025-02-02 22:31:14,direct,mobile
11000000487,291,,,2024-10-17 08:12:47,2024-10-17 08:22:47,direct,mobile
11000000488,569,809.0,,2025-07-22 01:47:07,2025-07-22 02:38:07,direct,desktop
11000000489,486,,,2025-04-30 14:15:15,2025-04-30 14:38:15,referral,desktop
11000000490,189,,,2024-07-07 23:55:24,2024-07-08 00:49:24,ads,desktop
11000000491,254,970.0,,2024-09-10 03:13:53,2024-09-10 04:11:53,direct,desktop
11000000492,597,398.0,,2025-08-19 06:53:32,2025-08-19 07:24:32,direct,desktop
11000000493,280,792.0,,2024-10-06 06:35:07,,direct,mobile
11000000494,160,1330.0,,2024-06-08 02:56:05,2024-06-08 03:30:05,direct,desktop
11000000495,469,1487.0,,2025-04-13 01:17:07,2025-04-13 01:39:07,direct,mobile
11000000496,534,853.0,,2025-06-17 08:27:06,2025-06-17 09:24:06,direct,desktop
11000000497,516,108.0,,2025-05-30 10:08:54,2025-05-30 10:56:54,direct,mobile
11000000498,95,,,2024-04-04 03:41:48,2024-04-04 04:07:48,direct,mobile
11000000499,195,,,2024-07-13 07:23:16,2024-07-13 08:14:16,direct,mobile
11000000500,594,,,2025-08-16 19:08:27,2025-08-16 19:41:27,ads,mobile
11000000501,231,,,2024-08-18 02:43:23,2024-08-18 03:18:23,email,mobile
11000000502,332,1155.0,,2024-11-27 03:06:40,2024-11-27 03:40:40,direct,mobile
11000000503,425,1071.0,,2025-02-28 10:21:18,,direct,mobile
11000000504,479,,,2025-04-23 15:27:55,2025-04-23 16:05:55,email,mobile
11000000505,591,,,2025-08-13 10:59:23,2025-08-13 11:25:23,referral,tablet
11000000506,370,125.0,,2025-01-04 06:11:45,2025-01-04 07:06:45,direct,desktop
11000000507,214,1210.0,,2024-08-01 16:54:05,2024-08-01 17:43:05,direct,desktop
11000000508,510,,,2025-05-24 08:09:42,2025-05-24 08:57:42,direct,desktop
11000000509,353,1438.0,,2024-12-18 17:34:04,2024-12-18 17:40:04,direct,mobile
11000000510,220,72.0,,2024-08-07 14:56:22,2024-08-07 15:18:22,ads,mobile
11000000511,118,1398.0,,2024-04-27 01:19:17,2024-04-27 02:08:17,ads,desktop
11000000512,299,,,2024-10-25 07:44:20,2024-10-25 08:29:20,ads,mobile
11000000513,473,,,2025-04-17 02:48:34,2025-04-17 03:17:34,ads,mobile
11000000514,396,1250.0,,2025-01-30 12:59:23,2025-01-30 13:28:23,direct,mobile
11000000515,556,1368.0,,2025-07-09 21:20:01,2025-07-09 21:25:01,referral,mobile
11000000516,126,,,2024-05-05 10:49:25,2024-05-05 11:02:25,ads,mobile
11000000517,291,4.0,,2024-10-17 15:53:41,2024-10-17 16:06:41,direct,tablet
11000000518,219,,,2024-08-06 18:32:52,2024-08-06 19:19:52,referral,desktop
11000000519,462,,,2025-04-06 08:36:41,2025-04-06 09:36:41,direct,desktop
11000000520,105,1156.0,,2024-04-14 03:29:14,2024-04-14 03:30:14,ads,desktop
11000000521,179,624.0,,2024-06-27 14:17:32,2024-06-27 14:52:32,ads,mobile
11000000522,163,603.0,,2024-06-11 04:04:15,2024-06-11 04:50:15,referral,desktop
11000000523,445,,,2025-03-20 17:09:19,2025-03-20 17:25:19,social,desktop
11000000524,542,592.0,,2025-06-25 16:40:51,2025-06-25 17:13:51,direct,desktop
11000000525,81,213.0,,2024-03-21 03:35:18,,ads,mobile
11000000526,300,,,2024-10-26 15:50:15,2024-10-26 16:15:15,direct,mobile
11000000527,43,622.0,,2024-02-12 04:48:04,2024-02-12 05:43:04,direct,tablet
11000000528,593,973.0,,2025-08-15 23:25:20,2025-08-16 00:00:20,ads,mobile
11000000529,352,,,2024-12-17 10:30:51,2024-12-17 10:55:51,ads,mobile
11000000530,492,629.0,,2025-05-06 19:30:21,2025-05-06 20:08:21,referral,mobile
11000000531,363,,,2024-12-28 11:55:08,2024-12-28 12:32:08,social,desktop
11000000532,492,942.0,,2025-05-06 17:55:45,2025-05-06 18:08:45,email,mobile
11000000533,1,520.0,,2024-01-01 18:05:14,2024-01-01 18:38:14,direct,desktop
11000000534,605,690.0,,2025-08-27 12:31:29,2025-08-27 12:46:29,ads,desktop
11000000535,220,585.0,,2024-08-07 18:57:44,2024-08-07 19:26:44,direct,mobile
11000000536,134,1403.0,,2024-05-13 01:00:35,2024-05-13 01:42:35,ads,tablet
11000000537,530,,,2025-06-13 14:52:38,2025-06-13 15:03:38,referral,mobile
11000000538,637,,,2025-09-28 04:11:20,2025-09-28 04:57:20,direct,mobile
11000000539,94,,,2024-04-03 01:27:18,2024-04-03 02:15:18,social,desktop
11000000540,329,570.0,,2024-11-24 23:43:30,2024-11-25 00:27:30,direct,desktop
11000000541,48,1213.0,,2024-02-17 17:46:42,2024-02-17 17:55:42,direct,mobile
11000000542,259,101.0,,2024-09-15 16:21:18,2024-09-15 17:20:18,ads,mobile
11000000543,38,280.0,,2024-02-07 23:59:19,2024-02-08 00:31:19,ads,desktop
11000000544,208,980.0,,2024-07-26 09:48:51,2024-07-26 10:39:51,direct,desktop
11000000545,599,,,2025-08-21 21:11:29,2025-08-21 21:26:29,social,desktop
11000000546,202,1121.0,,2024-07-20 01:09:58,2024-07-20 01:53:58,email,desktop
11000000547,351,1259.0,,2024-12-16 20:48:14,2024-12-16 21:08:14,social,mobile
11000000548,450,,,2025-03-25 02:57:42,2025-03-25 03:26:42,direct,mobile
11000000549,256,1025.0,,2024-09-12 14:04:26,2024-09-12 14:40:26,ads,desktop
11000000550,195,1050.0,,2024-07-13 08:39:37,2024-07-13 08:43:37,direct,mobile
11000000551,25,,,2024-01-25 12:32:49,2024-01-25 13:15:49,direct,desktop
11000000552,317,168.0,,2024-11-12 07:03:06,2024-11-12 07:28:06,email,desktop
11000000553,6,,,2024-01-06 10:28:57,2024-01-06 11:15:57,referral,desktop
11000000554,244,1144.0,,2024-08-31 19:26:08,2024-08-31 20:00:08,direct,desktop
11000000555,590,,,2025-08-12 20:43:58,2025-08-12 21:14:58,direct,mobile
11000000556,503,,,2025-05-17 17:08:43,2025-05-17 17:56:43,social,mobile
11000000557,389,156.0,,2025-01-23 21:47:22,2025-01-23 22:30:22,ads,mobile
11000000558,130,829.0,,2024-05-09 12:24:48,2024-05-09 13:14:48,referral,mobile
11000000559,636,659.0,,2025-09-27 01:10:28,2025-09-27 02:03:28,direct,mobile
11000000560,253,1054.0,,2024-09-09 11:28:39,2024-09-09 11:50:39,direct,mobile
11000000561,431,1380.0,,2025-03-06 23:05:32,2025-03-06 23:10:32,social,mobile
11000000562,623,1450.0,,2025-09-14 16:54:51,2025-09-14 17:29:51,ads,mobile
11000000563,580,1379.0,,2025-08-02 02:05:38,2025-08-02 02:58:38,direct,tablet
11000000564,232,,,2024-08-19 17:04:17,2024-08-19 17:17:17,email,mobile
11000000565,262,,,2024-09-18 15:52:43,2024-09-18 16:16:43,direct,desktop
11000000566,355,1295.0,,2024-12-20 00:18:58,,email,mobile
11000000567,206,302.0,,2024-07-24 01:31:05,2024-07-24 01:35:05,direct,tablet
11000000568,330,167.0,,2024-11-25 03:53:53,2024-11-25 04:20:53,social,mobile
11000000569,172,612.0,,2024-06-20 03:55:44,2024-06-20 04:12:44,ads,mobile
11000000570,377,514.0,,2025-01-11 09:56:51,2025-01-11 10:40:51,direct,mobile
11000000571,224,864.0,,2024-08-11 09:49:54,2024-08-11 10:18:54,ads,mobile
11000000572,409,547.0,,2025-02-12 23:54:00,2025-02-13 00:32:00,direct,desktop
11000000573,533,680.0,,2025-06-16 21:46:44,2025-06-16 22:36:44,direct,mobile
11000000574,214,434.0,,2024-08-01 14:14:09,2024-08-01 15:07:09,direct,mobile
11000000575,113,807.0,,2024-04-22 20:18:06,2024-04-22 21:17:06,direct,desktop
11000000576,387,,,2025-01-21 02:20:19,2025-01-21 02:29:19,direct,mobile
11000000577,115,684.0,,2024-04-24 15:00:31,2024-04-24 15:36:31,referral,mobile
11000000578,365,3.0,,2024-12-30 00:30:46,2024-12-30 01:04:46,direct,desktop
11000000579,288,207.0,,2024-10-14 00:20:46,2024-10-14 00:27:46,direct,mobile
11000000580,132,824.0,,2024-05-11 08:54:11,2024-05-11 09:13:11,ads,mobile
11000000581,261,764.0,,2024-09-17 16:18:25,2024-09-17 17:11:25,ads,desktop
11000000582,357,953.0,,2024-12-22 16:22:29,2024-12-22 16:59:29,social,mobile
11000000583,136,,,2024-05-15 02:35:16,2024-05-15 02:48:16,ads,mobile
11000000584,52,677.0,,2024-02-21 14:29:02,2024-02-21 15:25:02,ads,mobile
11000000585,545,,,2025-06-28 19:49:02,2025-06-28 20:37:02,referral,mobile
11000000586,356,,,2024-12-21 10:29:42,2024-12-21 10:45:42,direct,mobile
11000000587,151,20.0,,2024-05-30 16:28:02,2024-05-30 16:29:02,direct,mobile
11000000588,166,671.0,,2024-06-14 16:47:26,2024-06-14 16:57:26,ads,mobile
11000000589,282,897.0,,2024-10-08 03:11:26,2024-10-08 03:20:26,ads,mobile
11000000590,407,1288.0,,2025-02-10 10:16:39,,referral,desktop
11000000591,580,,,2025-08-02 04:35:24,,social,desktop
11000000592,37,138.0,,2024-02-06 09:52:20,2024-02-06 10:19:20,direct,mobile
11000000593,43,493.0,,2024-02-12 19:12:51,2024-02-12 19:59:51,direct,mobile
11000000594,574,1296.0,,2025-07-27 01:47:10,2025-07-27 02:09:10,direct,desktop
11000000595,391,882.0,,2025-01-25 02:03:51,2025-01-25 02:59:51,ads,mobile
11000000596,81,,,2024-03-21 21:33:37,2024-03-21 22:19:37,social,mobile
11000000597,73,,,2024-03-13 07:13:56,2024-03-13 08:13:56,referral,tablet
11000000598,324,506.0,,2024-11-19 01:49:58,2024-11-19 02:43:58,ads,mobile
11000000599,475,184.0,,2025-04-19 11:18:33,2025-04-19 12:13:33,direct,mobile
11000000600,150,743.0,,2024-05-29 01:20:19,2024-05-29 01:47:19,email,desktop
11000000601,342,,,2024-12-07 00:41:06,,referral,desktop
11000000602,150,1361.0,,2024-05-29 18:04:28,2024-05-29 18:19:28,direct,desktop
11000000603,448,,,2025-03-23 12:16:43,2025-03-23 13:06:43,referral,mobile
11000000604,210,1228.0,,2024-07-28 23:22:14,,ads,mobile
11000000605,137,1088.0,,2024-05-16 10:07:30,2024-05-16 10:41:30,email,desktop
11000000606,104,1085.0,,2024-04-13 20:55:10,2024-04-13 21:15:10,direct,mobile
11000000607,364,151.0,,2024-12-29 15:57:51,2024-12-29 16:56:51,ads,desktop
11000000608,32,,,2024-02-01 09:30:09,2024-02-01 10:13:09,ads,desktop
11000000609,350,,,2024-12-15 22:28:25,2024-12-15 22:56:25,ads,mobile
11000000610,510,827.0,,2025-05-24 11:14:09,2025-05-24 11:26:09,ads,desktop
